RespNum,Answer,CodedAns,Task,Concept,Type,Price,Brand,Fast Charge,Fuel Cost,Acceleration,SUVbuyer
54,3,0,7,2,5,5,1,1,4,1,0
54,3,1,7,3,3,3,2,2,3,4,0
54,1,1,8,1,1,1,3,2,2,2,0
54,1,0,8,2,8,2,4,1,4,1,0
54,1,0,8,3,1,5,4,1,2,2,0
54,1,1,9,1,5,1,3,1,3,4,0
54,1,0,9,2,8,3,5,1,2,2,0
54,1,0,9,3,2,2,5,2,3,1,0
54,2,0,10,1,5,1,5,1,2,2,0
54,2,1,10,2,5,2,3,1,3,3,0
54,2,0,10,3,3,4,5,2,1,1,0
54,3,0,11,1,1,3,2,1,4,3,0
54,3,0,11,2,2,5,2,2,4,1,0
54,3,1,11,3,1,2,4,2,1,1,0
54,2,0,12,1,6,5,3,1,3,1,0
54,2,1,12,2,5,1,4,2,2,2,0
54,2,0,12,3,6,3,3,2,3,1,0
54,2,0,13,1,3,4,3,1,1,4,0
54,2,1,13,2,2,2,4,1,1,3,0
54,2,0,13,3,2,3,2,1,2,4,0
54,3,0,14,1,8,5,5,2,3,1,0
54,3,0,14,2,6,5,5,2,2,2,0
54,3,1,14,3,5,5,5,2,1,3,0
54,3,0,15,1,4,4,2,2,4,2,0
54,3,0,15,2,1,2,4,2,4,2,0
54,3,1,15,3,4,3,5,2,3,1,0
55,2,0,1,1,7,2,5,2,3,4,0
55,2,1,1,2,5,2,4,2,3,1,0
55,2,0,1,3,1,3,5,2,4,2,0
55,3,0,2,1,7,2,5,1,1,2,0
55,3,0,2,2,1,3,5,1,4,1,0
55,3,1,2,3,6,1,2,2,1,1,0
55,3,0,3,1,7,2,4,1,2,3,0
55,3,0,3,2,5,5,2,1,2,4,0
55,3,1,3,3,2,1,5,2,2,1,0
55,2,0,4,1,8,2,2,2,4,3,0
55,2,1,4,2,5,2,2,1,3,3,0
55,2,0,4,3,4,2,5,1,4,4,0
55,2,0,5,1,6,4,3,1,1,2,0
55,2,1,5,2,4,2,2,1,3,3,0
55,2,0,5,3,4,4,2,1,4,4,0
55,3,0,6,1,8,1,2,2,4,4,0
55,3,0,6,2,3,5,2,2,4,1,0
55,3,1,6,3,8,3,3,1,1,2,0
55,3,0,7,1,7,1,3,1,3,4,0
55,3,0,7,2,8,1,2,2,3,2,0
55,3,1,7,3,1,2,1,2,4,1,0
55,2,0,8,1,2,5,1,1,1,4,0
55,2,1,8,2,7,2,4,1,4,3,0
55,2,0,8,3,7,4,5,2,3,1,0
55,3,0,9,1,4,5,2,1,2,2,0
55,3,0,9,2,1,2,3,2,2,4,0
55,3,1,9,3,3,2,4,2,3,3,0
55,3,0,10,1,8,5,4,1,4,2,0
55,3,0,10,2,1,1,2,1,1,2,0
55,3,1,10,3,8,1,3,1,2,1,0
55,1,1,11,1,3,1,5,1,1,2,0
55,1,0,11,2,5,2,4,2,3,4,0
55,1,0,11,3,5,5,1,2,1,4,0
55,3,0,12,1,1,1,5,1,3,3,0
55,3,0,12,2,7,3,5,2,4,2,0
55,3,1,12,3,5,3,3,2,2,3,0
55,2,0,13,1,7,4,4,1,4,3,0
55,2,1,13,2,1,3,4,1,3,1,0
55,2,0,13,3,4,3,1,1,2,4,0
55,2,0,14,1,3,4,4,2,1,2,0
55,2,1,14,2,2,2,5,1,1,3,0
55,2,0,14,3,2,4,5,1,4,2,0
55,1,1,15,1,1,5,3,2,1,1,0
55,1,0,15,2,3,5,4,1,3,3,0
55,1,0,15,3,5,5,5,1,4,4,0
56,3,0,1,1,5,1,2,2,3,4,0
56,3,0,1,2,6,1,3,2,2,2,0
56,3,1,1,3,4,1,5,1,1,3,0
56,1,1,2,1,6,1,2,1,3,1,0
56,1,0,2,2,5,3,4,2,4,2,0
56,1,0,2,3,4,5,5,2,1,2,0
56,3,0,3,1,5,4,2,2,4,3,0
56,3,0,3,2,5,2,4,1,3,1,0
56,3,1,3,3,4,2,3,2,1,4,0
56,2,0,4,1,2,5,1,1,4,1,0
56,2,1,4,2,4,4,5,1,3,3,0
56,2,0,4,3,7,3,4,2,4,3,0
56,3,0,5,1,5,4,3,1,1,4,0
56,3,0,5,2,1,5,2,1,4,3,0
56,3,1,5,3,1,2,5,2,4,1,0
56,2,0,6,1,6,2,5,2,2,1,0
56,2,1,6,2,7,1,3,2,3,2,0
56,2,0,6,3,3,5,5,2,1,4,0
56,1,1,7,1,2,2,1,2,1,4,0
56,1,0,7,2,5,3,3,1,3,2,0
56,1,0,7,3,3,2,1,2,4,1,0
56,2,0,8,1,8,1,3,2,2,1,0
56,2,1,8,2,3,3,2,2,2,1,0
56,2,0,8,3,4,2,5,1,3,3,0
56,1,1,9,1,1,3,4,1,4,3,0
56,1,0,9,2,5,4,1,1,4,3,0
56,1,0,9,3,3,5,4,1,2,4,0
56,3,0,10,1,2,5,2,1,4,2,0
56,3,0,10,2,4,3,4,2,4,2,0
56,3,1,10,3,6,2,3,1,2,4,0
56,2,0,11,1,5,4,3,2,2,3,0
56,2,1,11,2,8,3,4,1,4,2,0
56,2,0,11,3,8,4,3,1,1,2,0
56,3,0,12,1,3,3,2,2,3,4,0
56,3,0,12,2,5,5,4,1,1,1,0
56,3,1,12,3,2,2,2,1,2,3,0
56,1,1,13,1,5,2,1,1,2,2,0
56,1,0,13,2,8,2,2,1,4,4,0
56,1,0,13,3,1,2,5,2,2,3,0
56,2,0,14,1,7,1,5,1,4,4,0
56,2,1,14,2,1,5,3,1,1,1,0
56,2,0,14,3,3,1,2,2,3,2,0
56,1,1,15,1,1,1,4,2,2,2,0
56,1,0,15,2,3,5,4,2,3,3,0
56,1,0,15,3,5,5,2,2,2,1,0
57,3,0,1,1,8,2,4,1,4,4,0
57,3,0,1,2,8,4,5,2,3,4,0
57,3,1,1,3,1,3,3,1,3,1,0
57,1,1,2,1,1,2,5,1,3,1,0
57,1,0,2,2,2,4,5,1,3,2,0
57,1,0,2,3,8,2,1,1,4,2,0
57,2,0,3,1,8,3,5,2,4,1,0
57,2,1,3,2,7,4,3,1,1,1,0
57,2,0,3,3,6,3,1,1,4,1,0
57,3,0,4,1,2,4,3,2,2,4,0
57,3,0,4,2,4,5,2,2,4,3,0
57,3,1,4,3,8,3,1,1,3,2,0
57,2,0,5,1,4,4,1,2,1,3,0
57,2,1,5,2,2,1,3,2,3,3,0
57,2,0,5,3,5,2,4,1,4,4,0
57,3,0,6,1,6,3,2,2,2,1,0
57,3,0,6,2,4,3,2,1,4,2,0
57,3,1,6,3,7,1,2,1,2,1,0
57,2,0,7,1,7,5,3,1,1,3,0
57,2,1,7,2,7,2,5,2,4,2,0
57,2,0,7,3,4,4,3,1,2,2,0
57,2,0,8,1,7,3,5,1,4,4,0
57,2,1,8,2,8,4,1,2,1,2,0
57,2,0,8,3,4,5,3,2,2,2,0
57,2,0,9,1,8,2,5,2,4,2,0
57,2,1,9,2,1,3,5,2,2,2,0
57,2,0,9,3,2,5,1,2,4,3,0
57,1,1,10,1,8,1,2,1,3,2,0
57,1,0,10,2,7,3,4,2,2,3,0
57,1,0,10,3,2,4,3,2,2,4,0
57,2,0,11,1,8,5,3,2,1,3,0
57,2,1,11,2,4,1,2,1,4,2,0
57,2,0,11,3,7,5,1,2,1,1,0
57,3,0,12,1,6,1,1,2,4,3,0
57,3,0,12,2,7,1,2,1,4,4,0
57,3,1,12,3,1,2,1,2,1,4,0
57,1,1,13,1,5,3,2,1,1,3,0
57,1,0,13,2,6,4,1,2,2,3,0
57,1,0,13,3,8,2,2,2,4,2,0
57,2,0,14,1,5,4,5,1,3,1,0
57,2,1,14,2,2,2,3,1,1,4,0
57,2,0,14,3,5,3,3,1,1,3,0
57,1,1,15,1,6,4,3,1,3,2,0
57,1,0,15,2,8,5,2,2,3,4,0
57,1,0,15,3,8,2,2,2,3,1,0
58,2,0,1,1,3,5,4,2,2,4,0
58,2,1,1,2,1,3,2,2,4,3,0
58,2,0,1,3,7,3,5,1,4,4,0
58,1,1,2,1,5,3,3,1,1,1,0
58,1,0,2,2,5,4,5,2,1,3,0
58,1,0,2,3,5,1,4,2,4,2,0
58,2,0,3,1,6,4,5,1,3,4,0
58,2,1,3,2,3,1,3,2,4,3,0
58,2,0,3,3,2,1,5,1,3,3,0
58,3,0,4,1,7,3,5,1,2,1,0
58,3,0,4,2,4,5,3,1,2,4,0
58,3,1,4,3,8,2,3,1,4,2,0
58,1,1,5,1,2,4,3,1,1,4,0
58,1,0,5,2,8,5,4,2,2,4,0
58,1,0,5,3,7,5,4,1,3,1,0
58,1,1,6,1,8,3,5,1,2,1,0
58,1,0,6,2,8,5,1,1,2,3,0
58,1,0,6,3,2,5,5,2,2,1,0
58,2,0,7,1,5,1,2,2,1,3,0
58,2,1,7,2,3,4,3,1,2,4,0
58,2,0,7,3,7,4,1,2,1,4,0
58,2,0,8,1,2,3,5,2,3,2,0
58,2,1,8,2,5,3,5,1,3,2,0
58,2,0,8,3,8,1,4,2,3,3,0
58,1,1,9,1,8,2,4,1,2,3,0
58,1,0,9,2,1,1,2,2,4,2,0
58,1,0,9,3,5,5,1,1,4,4,0
58,1,1,10,1,3,3,1,1,3,4,0
58,1,0,10,2,5,5,5,2,3,1,0
58,1,0,10,3,3,2,1,1,4,4,0
58,3,0,11,1,7,1,1,2,4,3,0
58,3,0,11,2,1,4,2,1,3,4,0
58,3,1,11,3,4,1,4,2,1,2,0
58,2,0,12,1,6,3,2,1,1,3,0
58,2,1,12,2,1,5,3,2,3,1,0
58,2,0,12,3,7,3,1,2,2,4,0
58,2,0,13,1,6,4,1,2,4,2,0
58,2,1,13,2,3,2,3,1,2,3,0
58,2,0,13,3,4,3,1,1,2,2,0
58,2,0,14,1,5,4,4,2,4,1,0
58,2,1,14,2,3,3,2,2,1,3,0
58,2,0,14,3,2,5,5,1,2,2,0
58,3,0,15,1,4,5,4,1,2,3,0
58,3,0,15,2,3,1,1,2,4,2,0
58,3,1,15,3,1,2,5,2,3,3,0
59,1,1,1,1,3,1,3,2,4,4,0
59,1,0,1,2,4,2,3,2,4,4,0
59,1,0,1,3,3,5,1,2,2,4,0
59,1,1,2,1,4,4,2,2,1,2,0
59,1,0,2,2,4,3,1,2,3,3,0
59,1,0,2,3,1,5,5,2,2,4,0
59,3,0,3,1,1,3,2,2,4,4,0
59,3,0,3,2,8,1,4,2,3,3,0
59,3,1,3,3,5,3,3,2,4,3,0
59,2,0,4,1,6,4,3,1,2,1,0
59,2,1,4,2,7,1,2,1,1,2,0
59,2,0,4,3,7,3,1,1,2,4,0
59,2,0,5,1,7,2,2,1,3,4,0
59,2,1,5,2,3,1,1,1,2,1,0
59,2,0,5,3,4,1,5,2,1,3,0
59,1,1,6,1,3,4,5,2,1,3,0
59,1,0,6,2,2,4,4,1,1,2,0
59,1,0,6,3,4,5,3,1,3,4,0
59,2,0,7,1,3,1,2,1,4,2,0
59,2,1,7,2,6,4,2,2,3,1,0
59,2,0,7,3,1,4,4,2,2,2,0
59,1,1,8,1,1,3,2,1,4,1,0
59,1,0,8,2,1,1,5,2,4,3,0
59,1,0,8,3,8,2,3,2,4,1,0
59,2,0,9,1,8,2,4,1,4,4,0
59,2,1,9,2,4,2,3,1,1,3,0
59,2,0,9,3,6,1,2,1,3,2,0
59,1,1,10,1,2,2,1,1,2,4,0
59,1,0,10,2,3,4,3,1,4,1,0
59,1,0,10,3,1,1,3,2,3,3,0
59,1,1,11,1,4,4,2,2,2,4,0
59,1,0,11,2,1,3,5,2,1,4,0
59,1,0,11,3,5,2,2,1,3,3,0
59,3,0,12,1,6,5,4,1,4,1,0
59,3,0,12,2,1,3,4,2,3,4,0
59,3,1,12,3,5,1,5,1,1,4,0
59,1,1,13,1,2,1,5,2,2,3,0
59,1,0,13,2,8,1,2,1,4,4,0
59,1,0,13,3,7,3,1,2,4,1,0
59,2,0,14,1,3,4,4,2,4,2,0
59,2,1,14,2,3,4,1,1,4,2,0
59,2,0,14,3,6,3,4,2,1,3,0
59,3,0,15,1,7,5,2,2,3,3,0
59,3,0,15,2,1,4,3,2,4,2,0
59,3,1,15,3,4,2,5,2,1,4,0
60,3,0,1,1,3,3,3,2,4,2,0
60,3,0,1,2,1,3,1,2,2,3,0
60,3,1,1,3,2,2,1,1,1,4,0
60,3,0,2,1,1,3,3,2,3,1,0
60,3,0,2,2,1,4,3,2,1,1,0
60,3,1,2,3,8,2,5,1,3,4,0
60,1,1,3,1,1,2,4,1,2,3,0
60,1,0,3,2,3,5,1,1,2,1,0
60,1,0,3,3,7,1,2,2,4,2,0
60,1,1,4,1,4,4,4,2,3,3,0
60,1,0,4,2,4,4,3,2,4,1,0
60,1,0,4,3,6,1,3,1,4,3,0
60,2,0,5,1,4,4,3,1,2,2,0
60,2,1,5,2,6,1,3,1,3,4,0
60,2,0,5,3,6,3,5,2,2,2,0
60,2,0,6,1,3,4,2,1,2,2,0
60,2,1,6,2,4,4,5,2,1,3,0
60,2,0,6,3,8,3,3,1,2,1,0
60,2,0,7,1,7,1,4,2,3,4,0
60,2,1,7,2,2,2,4,1,3,4,0
60,2,0,7,3,6,3,1,2,3,2,0
60,1,1,8,1,7,2,4,2,4,1,0
60,1,0,8,2,1,4,3,2,1,3,0
60,1,0,8,3,7,4,5,1,4,2,0
60,3,0,9,1,4,3,1,1,3,2,0
60,3,0,9,2,3,5,1,2,1,4,0
60,3,1,9,3,2,2,5,1,3,4,0
60,1,1,10,1,7,2,2,1,2,3,0
60,1,0,10,2,4,3,4,1,1,2,0
60,1,0,10,3,7,5,5,2,1,1,0
60,3,0,11,1,4,5,2,1,3,3,0
60,3,0,11,2,7,5,2,1,4,1,0
60,3,1,11,3,5,1,3,2,2,3,0
60,3,0,12,1,6,2,3,1,4,1,0
60,3,0,12,2,3,2,1,2,4,2,0
60,3,1,12,3,6,2,5,1,1,3,0
60,3,0,13,1,5,5,3,1,4,2,0
60,3,0,13,2,3,5,5,2,4,2,0
60,3,1,13,3,3,3,5,1,3,4,0
60,3,0,14,1,2,1,5,2,3,4,0
60,3,0,14,2,3,3,5,1,3,2,0
60,3,1,14,3,5,4,5,2,1,1,0
60,1,1,15,1,7,1,2,2,2,3,0
60,1,0,15,2,7,4,2,2,2,3,0
60,1,0,15,3,8,2,2,2,4,4,0
61,2,0,1,1,5,5,4,1,1,1,0
61,2,1,1,2,6,3,4,1,1,1,0
61,2,0,1,3,6,2,5,2,4,2,0
61,3,0,2,1,5,3,3,2,1,2,0
61,3,0,2,2,7,5,2,1,4,1,0
61,3,1,2,3,3,1,4,2,2,4,0
61,3,0,3,1,6,5,5,1,1,1,0
61,3,0,3,2,4,1,4,2,3,4,0
61,3,1,3,3,3,3,3,1,1,2,0
61,3,0,4,1,6,3,2,2,3,1,0
61,3,0,4,2,6,2,5,2,1,3,0
61,3,1,4,3,7,1,2,2,1,2,0
61,3,0,5,1,3,4,1,2,3,1,0
61,3,0,5,2,1,4,4,2,4,3,0
61,3,1,5,3,6,1,3,2,2,2,0
61,2,0,6,1,1,5,4,1,3,4,0
61,2,1,6,2,5,3,3,1,4,3,0
61,2,0,6,3,5,5,2,2,1,2,0
61,2,0,7,1,1,4,4,1,3,1,0
61,2,1,7,2,8,2,1,2,1,2,0
61,2,0,7,3,6,1,2,2,3,3,0
61,1,1,8,1,8,1,4,1,2,3,0
61,1,0,8,2,6,3,3,2,3,1,0
61,1,0,8,3,3,4,5,1,2,3,0
61,2,0,9,1,2,1,4,2,1,4,0
61,2,1,9,2,2,1,1,2,1,2,0
61,2,0,9,3,3,3,3,2,1,2,0
61,1,1,10,1,8,1,5,1,2,1,0
61,1,0,10,2,1,5,4,1,4,4,0
61,1,0,10,3,2,4,5,2,1,3,0
61,1,1,11,1,1,4,1,1,3,2,0
61,1,0,11,2,8,5,3,1,2,4,0
61,1,0,11,3,2,2,5,2,4,4,0
61,3,0,12,1,7,2,4,1,4,1,0
61,3,0,12,2,8,5,5,2,3,4,0
61,3,1,12,3,6,2,2,1,1,2,0
61,1,1,13,1,3,4,2,1,3,3,0
61,1,0,13,2,8,1,4,2,4,1,0
61,1,0,13,3,7,4,4,1,2,3,0
61,2,0,14,1,1,5,5,2,4,1,0
61,2,1,14,2,4,1,2,2,2,2,0
61,2,0,14,3,7,1,4,1,2,3,0
61,1,1,15,1,6,4,2,2,1,1,0
61,1,0,15,2,5,5,2,2,4,3,0
61,1,0,15,3,8,5,5,2,1,3,0
62,1,1,1,1,2,3,2,2,2,1,0
62,1,0,1,2,3,2,4,2,3,4,0
62,1,0,1,3,8,3,2,2,4,4,0
62,2,0,2,1,7,1,1,2,4,4,0
62,2,1,2,2,2,1,2,1,2,2,0
62,2,0,2,3,3,1,5,1,4,3,0
62,3,0,3,1,8,5,4,2,4,4,0
62,3,0,3,2,1,5,1,2,3,2,0
62,3,1,3,3,8,5,2,2,1,2,0
62,1,1,4,1,1,2,3,1,1,2,0
62,1,0,4,2,3,2,1,1,4,1,0
62,1,0,4,3,6,5,5,2,3,1,0
62,2,0,5,1,3,4,5,2,2,1,0
62,2,1,5,2,6,2,3,2,1,4,0
62,2,0,5,3,3,5,3,2,4,3,0
62,2,0,6,1,1,3,1,2,4,1,0
62,2,1,6,2,6,3,2,1,2,4,0
62,2,0,6,3,5,3,2,2,4,3,0
62,2,0,7,1,3,4,1,1,4,4,0
62,2,1,7,2,8,2,1,2,3,3,0
62,2,0,7,3,6,3,1,1,4,4,0
62,2,0,8,1,1,5,5,1,1,1,0
62,2,1,8,2,4,2,5,2,2,2,0
62,2,0,8,3,2,2,4,2,3,1,0
62,2,0,9,1,3,2,5,1,4,3,0
62,2,1,9,2,1,2,2,2,3,2,0
62,2,0,9,3,6,3,3,1,1,3,0
62,3,0,10,1,5,5,4,1,2,2,0
62,3,0,10,2,3,1,5,2,2,4,0
62,3,1,10,3,7,2,5,2,1,4,0
62,3,0,11,1,5,3,5,1,3,4,0
62,3,0,11,2,5,4,1,1,3,2,0
62,3,1,11,3,8,1,1,2,3,4,0
62,3,0,12,1,4,3,4,1,1,1,0
62,3,0,12,2,2,5,4,2,4,1,0
62,3,1,12,3,1,4,3,1,1,1,0
62,2,0,13,1,1,1,4,1,2,2,0
62,2,1,13,2,1,4,3,2,3,2,0
62,2,0,13,3,2,5,4,2,3,3,0
62,3,0,14,1,3,1,5,1,2,4,0
62,3,0,14,2,2,5,1,1,4,1,0
62,3,1,14,3,1,3,3,1,4,4,0
62,1,1,15,1,7,2,3,2,4,4,0
62,1,0,15,2,4,3,1,1,1,1,0
62,1,0,15,3,6,1,1,1,4,4,0
63,1,1,1,1,4,4,5,2,1,1,0
63,1,0,1,2,1,2,4,1,4,3,0
63,1,0,1,3,7,2,4,2,4,3,0
63,3,0,2,1,4,2,1,2,3,2,0
63,3,0,2,2,3,4,3,1,2,1,0
63,3,1,2,3,1,4,3,1,1,1,0
63,3,0,3,1,7,3,4,2,3,3,0
63,3,0,3,2,6,5,2,2,1,3,0
63,3,1,3,3,7,4,3,1,3,3,0
63,3,0,4,1,6,1,2,2,4,3,0
63,3,0,4,2,7,1,1,2,3,4,0
63,3,1,4,3,4,2,2,2,3,2,0
63,1,1,5,1,3,5,3,1,1,1,0
63,1,0,5,2,4,4,1,1,4,2,0
63,1,0,5,3,8,3,5,1,4,3,0
63,1,1,6,1,7,4,5,1,1,4,0
63,1,0,6,2,6,4,5,2,1,1,0
63,1,0,6,3,3,4,1,2,1,2,0
63,3,0,7,1,6,4,5,2,4,1,0
63,3,0,7,2,1,5,3,1,1,4,0
63,3,1,7,3,8,2,2,2,2,2,0
63,3,0,8,1,4,1,1,2,4,4,0
63,3,0,8,2,2,1,4,2,4,3,0
63,3,1,8,3,8,2,5,2,4,1,0
63,2,0,9,1,7,5,3,2,2,2,0
63,2,1,9,2,4,4,3,2,2,2,0
63,2,0,9,3,8,5,1,1,1,2,0
63,3,0,10,1,2,5,4,1,4,4,0
63,3,0,10,2,2,3,1,2,4,3,0
63,3,1,10,3,4,2,1,1,3,1,0
63,3,0,11,1,4,2,4,2,3,2,0
63,3,0,11,2,3,5,5,2,4,1,0
63,3,1,11,3,6,5,3,2,1,2,0
63,1,1,12,1,4,1,3,1,1,1,0
63,1,0,12,2,4,2,2,2,1,1,0
63,1,0,12,3,5,2,1,2,1,3,0
63,2,0,13,1,7,5,1,1,3,4,0
63,2,1,13,2,1,3,2,1,2,4,0
63,2,0,13,3,1,1,2,1,3,2,0
63,1,1,14,1,6,4,3,1,2,2,0
63,1,0,14,2,1,2,4,1,1,4,0
63,1,0,14,3,2,5,2,2,1,4,0
63,3,0,15,1,4,5,5,2,1,1,0
63,3,0,15,2,2,5,5,1,2,2,0
63,3,1,15,3,2,4,3,2,3,1,0
64,1,1,1,1,3,4,3,1,3,1,0
64,1,0,1,2,1,5,5,1,2,2,0
64,1,0,1,3,5,5,5,2,3,1,0
64,2,0,2,1,4,1,1,2,4,2,0
64,2,1,2,2,1,2,2,1,2,1,0
64,2,0,2,3,5,4,1,1,4,4,0
64,1,1,3,1,4,5,1,1,2,3,0
64,1,0,3,2,6,5,5,2,2,1,0
64,1,0,3,3,2,3,3,1,4,4,0
64,2,0,4,1,5,5,2,1,2,3,0
64,2,1,4,2,8,3,3,2,2,1,0
64,2,0,4,3,1,4,1,2,4,2,0
64,1,1,5,1,5,3,5,2,1,1,0
64,1,0,5,2,6,2,2,2,1,2,0
64,1,0,5,3,6,5,5,2,2,3,0
64,2,0,6,1,2,5,2,2,1,1,0
64,2,1,6,2,8,2,5,2,1,4,0
64,2,0,6,3,5,5,5,1,2,3,0
64,3,0,7,1,6,3,1,1,3,2,0
64,3,0,7,2,7,4,4,2,2,3,0
64,3,1,7,3,2,3,5,1,3,2,0
64,2,0,8,1,1,3,4,2,4,1,0
64,2,1,8,2,6,4,1,2,2,3,0
64,2,0,8,3,3,5,4,1,3,4,0
64,1,1,9,1,2,1,2,1,1,1,0
64,1,0,9,2,3,4,2,1,1,3,0
64,1,0,9,3,4,3,4,1,3,1,0
64,3,0,10,1,4,4,2,2,4,1,0
64,3,0,10,2,1,1,3,1,4,4,0
64,3,1,10,3,7,3,3,2,1,3,0
64,1,1,11,1,6,1,5,2,1,4,0
64,1,0,11,2,2,4,4,1,1,1,0
64,1,0,11,3,4,3,1,2,2,4,0
64,2,0,12,1,2,4,2,1,4,4,0
64,2,1,12,2,8,1,2,1,3,4,0
64,2,0,12,3,2,1,1,1,2,2,0
64,2,0,13,1,6,4,5,2,1,2,0
64,2,1,13,2,8,4,2,2,3,3,0
64,2,0,13,3,2,1,2,2,1,3,0
64,1,1,14,1,3,2,4,2,1,3,0
64,1,0,14,2,5,2,4,2,4,3,0
64,1,0,14,3,4,2,4,1,4,1,0
64,3,0,15,1,3,3,1,1,3,2,0
64,3,0,15,2,4,2,4,1,4,2,0
64,3,1,15,3,5,2,4,1,3,2,0
65,2,0,1,1,5,4,1,2,2,3,0
65,2,1,1,2,2,3,3,1,3,2,0
65,2,0,1,3,3,5,5,1,1,4,0
65,2,0,2,1,2,1,2,1,3,2,0
65,2,1,2,2,5,1,5,1,1,1,0
65,2,0,2,3,4,1,4,2,3,2,0
65,3,0,3,1,2,5,1,2,1,2,0
65,3,0,3,2,3,2,2,2,2,4,0
65,3,1,3,3,3,2,3,1,2,2,0
65,1,1,4,1,4,1,4,2,2,1,0
65,1,0,4,2,3,2,5,2,2,2,0
65,1,0,4,3,1,4,2,1,4,3,0
65,3,0,5,1,2,2,3,2,3,3,0
65,3,0,5,2,2,4,2,1,3,4,0
65,3,1,5,3,2,1,1,1,3,1,0
65,1,1,6,1,4,1,4,2,1,3,0
65,1,0,6,2,7,3,2,2,1,3,0
65,1,0,6,3,7,4,5,1,4,3,0
65,2,0,7,1,4,4,2,1,2,3,0
65,2,1,7,2,2,2,4,1,1,1,0
65,2,0,7,3,3,3,3,1,2,3,0
65,3,0,8,1,5,3,5,2,2,4,0
65,3,0,8,2,8,5,4,2,3,3,0
65,3,1,8,3,2,2,4,1,1,1,0
65,3,0,9,1,6,5,3,1,3,4,0
65,3,0,9,2,3,5,1,2,4,4,0
65,3,1,9,3,4,2,4,2,4,4,0
65,1,1,10,1,2,2,1,1,1,4,0
65,1,0,10,2,6,2,4,2,3,4,0
65,1,0,10,3,3,3,5,1,3,2,0
65,2,0,11,1,7,5,3,1,4,2,0
65,2,1,11,2,3,2,4,2,2,3,0
65,2,0,11,3,4,4,3,2,2,4,0
65,1,1,12,1,2,1,5,2,1,1,0
65,1,0,12,2,2,4,3,2,2,4,0
65,1,0,12,3,1,2,1,2,3,4,0
65,1,1,13,1,4,2,4,2,4,4,0
65,1,0,13,2,3,3,5,2,2,3,0
65,1,0,13,3,6,4,1,1,3,2,0
65,1,1,14,1,3,1,3,2,4,3,0
65,1,0,14,2,7,2,4,1,4,2,0
65,1,0,14,3,8,4,3,2,1,2,0
65,3,0,15,1,5,3,5,1,4,3,0
65,3,0,15,2,5,4,2,1,3,1,0
65,3,1,15,3,7,3,1,2,3,1,0
66,3,0,1,1,5,4,5,2,3,4,0
66,3,0,1,2,1,5,2,1,3,3,0
66,3,1,1,3,4,1,1,2,3,2,0
66,3,0,2,1,3,5,1,1,4,4,0
66,3,0,2,2,1,1,3,2,4,3,0
66,3,1,2,3,8,2,1,1,2,4,0
66,2,0,3,1,6,5,5,1,1,2,0
66,2,1,3,2,4,5,3,2,1,1,0
66,2,0,3,3,1,5,5,2,2,2,0
66,2,0,4,1,7,1,1,2,4,3,0
66,2,1,4,2,6,1,5,2,2,2,0
66,2,0,4,3,3,4,2,2,1,2,0
66,1,1,5,1,7,1,3,1,2,3,0
66,1,0,5,2,6,5,4,1,4,4,0
66,1,0,5,3,2,4,1,2,2,4,0
66,1,1,6,1,8,1,2,2,2,2,0
66,1,0,6,2,8,3,5,1,4,2,0
66,1,0,6,3,8,5,1,1,1,2,0
66,2,0,7,1,2,5,2,2,3,4,0
66,2,1,7,2,3,2,1,2,1,1,0
66,2,0,7,3,4,5,5,1,2,2,0
66,3,0,8,1,1,1,1,2,4,1,0
66,3,0,8,2,8,4,3,2,1,1,0
66,3,1,8,3,3,3,2,2,4,3,0
66,2,0,9,1,7,4,4,2,4,4,0
66,2,1,9,2,7,5,5,2,1,2,0
66,2,0,9,3,1,5,3,2,3,4,0
66,2,0,10,1,4,5,2,1,2,1,0
66,2,1,10,2,1,3,5,2,1,2,0
66,2,0,10,3,6,1,4,1,2,1,0
66,2,0,11,1,7,3,4,2,2,2,0
66,2,1,11,2,1,2,2,2,3,3,0
66,2,0,11,3,4,5,1,1,3,1,0
66,2,0,12,1,7,4,3,2,3,4,0
66,2,1,12,2,8,1,1,1,1,3,0
66,2,0,12,3,8,2,1,1,4,4,0
66,2,0,13,1,6,3,4,2,4,2,0
66,2,1,13,2,7,4,2,2,2,3,0
66,2,0,13,3,2,4,5,1,3,3,0
66,2,0,14,1,6,2,5,1,3,3,0
66,2,1,14,2,5,3,3,2,3,2,0
66,2,0,14,3,5,5,2,2,1,2,0
66,1,1,15,1,4,1,5,1,4,2,0
66,1,0,15,2,6,5,3,2,3,3,0
66,1,0,15,3,2,3,4,1,2,2,0
67,2,0,1,1,2,1,2,2,4,1,0
67,2,1,1,2,5,3,3,1,3,3,0
67,2,0,1,3,7,2,3,1,4,3,0
67,3,0,2,1,5,4,5,2,4,3,0
67,3,0,2,2,5,2,4,1,1,1,0
67,3,1,2,3,6,4,3,1,3,4,0
67,3,0,3,1,8,2,4,2,2,1,0
67,3,0,3,2,2,2,5,1,2,2,0
67,3,1,3,3,5,1,1,1,1,4,0
67,3,0,4,1,4,5,3,1,3,3,0
67,3,0,4,2,5,1,5,1,2,3,0
67,3,1,4,3,3,4,1,1,3,3,0
67,2,0,5,1,3,2,2,1,4,3,0
67,2,1,5,2,3,4,1,1,4,1,0
