RespNum, Answer, CodedAns, Task, Concept,Type,Price,Brand,Fast Charge,Efficiency,Acceleration
16,2,1,3,2,7,5,2,1,3,2
16,2,0,3,3,8,4,4,2,3,4
16,1,1,4,1,3,1,3,1,4,2
16,1,0,4,2,8,3,5,2,1,4
16,1,0,4,3,3,5,3,1,2,3
16,3,0,5,1,4,4,2,1,1,4
16,3,0,5,2,5,3,4,2,2,3
16,3,1,5,3,8,2,4,1,3,3
16,1,1,6,1,4,1,1,2,2,1
16,1,0,6,2,7,2,2,1,3,4
16,1,0,6,3,8,3,3,1,4,4
16,3,0,7,1,5,3,5,2,1,4
16,3,0,7,2,6,2,1,2,1,1
16,3,1,7,3,8,1,3,2,4,4
16,1,1,8,1,7,1,2,1,4,3
16,1,0,8,2,7,2,2,2,2,4
16,1,0,8,3,1,2,2,2,2,4
16,1,1,9,1,3,1,5,1,3,1
16,1,0,9,2,3,4,5,1,2,2
16,1,0,9,3,2,2,4,1,4,4
16,3,0,10,1,8,5,5,2,4,3
16,3,0,10,2,6,1,2,1,1,3
16,3,1,10,3,6,2,5,2,2,2
16,3,0,11,1,4,3,5,2,2,1
16,3,0,11,2,1,2,2,2,1,1
16,3,1,11,3,7,2,3,1,1,4
16,3,0,12,1,6,3,3,1,4,1
16,3,0,12,2,5,3,1,1,4,2
16,3,1,12,3,2,3,1,1,3,3
16,2,0,13,1,2,4,1,2,2,4
16,2,1,13,2,8,1,3,1,3,1
16,2,0,13,3,4,4,4,2,4,4
16,2,0,14,1,4,5,2,1,2,2
16,2,1,14,2,2,5,3,2,3,2
16,2,0,14,3,6,5,3,1,4,4
16,1,1,15,1,5,1,1,1,4,1
16,1,0,15,2,7,2,1,1,1,4
16,1,0,15,3,6,3,3,2,1,1
17,3,0,1,1,8,4,4,1,1,3
17,3,0,1,2,5,4,5,2,3,3
17,3,1,1,3,3,1,1,2,1,3
17,2,0,2,1,7,5,5,2,3,3
17,2,1,2,2,8,1,4,1,1,2
17,2,0,2,3,7,2,5,1,3,1
17,1,1,3,1,1,4,1,1,2,2
17,1,0,3,2,6,2,2,2,2,3
17,1,0,3,3,5,3,4,2,1,3
17,3,0,4,1,7,4,4,2,1,4
17,3,0,4,2,5,4,3,2,1,2
17,3,1,4,3,5,5,1,1,4,4
17,2,0,5,1,1,2,2,2,1,3
17,2,1,5,2,2,5,1,1,1,2
17,2,0,5,3,5,5,5,2,4,2
17,1,1,6,1,5,3,4,1,3,3
17,1,0,6,2,7,3,1,2,1,3
17,1,0,6,3,6,5,4,1,4,3
17,3,0,7,1,6,2,2,2,4,4
17,3,0,7,2,1,5,4,1,4,1
17,3,1,7,3,2,5,1,1,2,3
17,2,0,8,1,8,1,1,2,2,4
17,2,1,8,2,2,2,5,2,3,2
17,2,0,8,3,2,5,1,2,4,2
17,2,0,9,1,6,5,2,2,4,4
17,2,1,9,2,4,1,3,2,2,3
17,2,0,9,3,4,4,3,2,1,2
17,3,0,10,1,7,4,3,2,1,2
17,3,0,10,2,5,5,1,1,2,4
17,3,1,10,3,5,2,1,1,4,3
17,2,0,11,1,7,2,3,1,4,1
17,2,1,11,2,5,3,1,1,3,4
17,2,0,11,3,6,5,3,1,4,1
17,3,0,12,1,4,3,4,2,2,3
17,3,0,12,2,7,4,1,1,3,4
17,3,1,12,3,2,1,1,2,4,2
17,1,1,13,1,5,4,4,2,1,3
17,1,0,13,2,7,3,3,2,3,3
17,1,0,13,3,6,3,1,1,2,1
17,1,1,14,1,5,4,5,2,1,2
17,1,0,14,2,4,5,3,1,1,4
17,1,0,14,3,8,4,3,2,2,4
17,2,0,15,1,5,2,1,2,3,3
17,2,1,15,2,5,1,2,1,2,1
17,2,0,15,3,4,2,5,2,2,4
18,2,0,1,1,3,2,2,1,2,3
18,2,1,1,2,1,1,1,1,3,2
18,2,0,1,3,1,1,2,1,2,4
18,1,1,2,1,2,4,3,2,2,4
18,1,0,2,2,5,4,3,2,3,4
18,1,0,2,3,1,3,3,1,2,1
18,2,0,3,1,8,3,1,1,4,3
18,2,1,3,2,2,4,4,1,4,3
18,2,0,3,3,1,3,2,1,1,3
18,1,1,4,1,3,4,5,2,4,4
18,1,0,4,2,7,1,2,1,4,1
18,1,0,4,3,5,3,1,2,4,3
18,2,0,5,1,3,3,5,1,2,3
18,2,1,5,2,8,1,1,2,1,2
18,2,0,5,3,8,2,2,2,3,3
18,1,1,6,1,3,4,4,1,4,4
18,1,0,6,2,6,2,2,2,1,4
18,1,0,6,3,5,3,4,1,2,1
18,1,1,7,1,3,5,2,1,3,3
18,1,0,7,2,7,5,3,2,3,3
18,1,0,7,3,6,4,2,1,3,4
18,2,0,8,1,5,2,5,1,2,4
18,2,1,8,2,2,3,1,2,2,3
18,2,0,8,3,6,2,3,1,2,4
18,1,1,9,1,1,4,5,1,3,3
18,1,0,9,2,6,3,2,2,3,3
18,1,0,9,3,1,2,4,1,4,3
18,1,1,10,1,2,1,4,2,3,3
18,1,0,10,2,7,2,5,1,4,2
18,1,0,10,3,2,3,4,2,4,1
18,3,0,11,1,7,4,5,2,3,4
18,3,0,11,2,6,5,5,1,1,3
18,3,1,11,3,5,5,1,1,3,2
18,2,0,12,1,1,4,1,1,2,3
18,2,1,12,2,5,5,1,1,1,4
18,2,0,12,3,5,3,2,1,3,3
18,1,1,13,1,1,1,5,1,3,4
18,1,0,13,2,5,4,1,2,1,1
18,1,0,13,3,2,5,3,2,3,4
18,1,1,14,1,6,4,1,2,1,1
18,1,0,14,2,2,5,5,2,4,2
18,1,0,14,3,4,1,4,2,1,1
18,2,0,15,1,6,3,2,2,2,2
18,2,1,15,2,1,5,2,1,4,2
18,2,0,15,3,6,4,5,2,1,2
19,2,0,1,1,6,4,2,1,3,2
19,2,1,1,2,8,1,3,1,4,2
19,2,0,1,3,3,2,2,1,1,3
19,1,1,2,1,1,2,5,1,4,1
19,1,0,2,2,8,3,3,2,2,3
19,1,0,2,3,1,3,4,1,3,3
19,1,1,3,1,4,2,4,1,1,1
19,1,0,3,2,8,3,4,2,1,4
19,1,0,3,3,5,3,5,1,2,1
19,1,1,4,1,7,2,4,2,2,3
19,1,0,4,2,6,3,3,1,2,2
19,1,0,4,3,2,5,3,1,1,4
19,1,1,5,1,1,5,1,1,2,3
19,1,0,5,2,7,5,2,1,3,2
19,1,0,5,3,1,5,1,1,4,1
19,3,0,6,1,4,4,1,2,4,3
19,3,0,6,2,8,1,5,2,4,3
19,3,1,6,3,2,2,3,2,2,4
19,2,0,7,1,1,4,3,2,1,3
19,2,1,7,2,4,3,5,2,2,4
19,2,0,7,3,8,1,2,2,2,4
19,2,0,8,1,1,3,5,1,2,4
19,2,1,8,2,1,3,3,1,1,2
19,2,0,8,3,8,2,4,1,3,4
19,1,1,9,1,1,1,5,1,1,1
19,1,0,9,2,8,3,1,1,3,2
19,1,0,9,3,5,5,5,2,1,1
19,2,0,10,1,8,5,2,2,2,4
19,2,1,10,2,3,3,2,2,3,1
19,2,0,10,3,5,1,3,1,4,3
19,2,0,11,1,8,4,2,1,1,3
19,2,1,11,2,4,4,1,1,1,2
19,2,0,11,3,3,3,4,2,4,3
19,2,0,12,1,7,1,3,1,3,4
19,2,1,12,2,8,4,2,2,1,1
19,2,0,12,3,7,5,3,1,2,4
19,3,0,13,1,4,4,5,1,2,4
19,3,0,13,2,4,4,1,2,2,2
19,3,1,13,3,1,3,4,1,1,1
19,2,0,14,1,6,1,4,2,4,3
19,2,1,14,2,6,3,3,1,2,1
19,2,0,14,3,6,2,4,2,4,1
19,3,0,15,1,4,4,5,2,4,2
19,3,0,15,2,5,2,4,2,3,4
19,3,1,15,3,4,2,3,1,2,4
20,1,1,1,1,8,3,2,1,4,2
20,1,0,1,2,4,5,1,2,3,4
20,1,0,1,3,5,5,4,1,4,1
20,1,1,2,1,7,1,3,2,1,3
20,1,0,2,2,3,3,1,1,2,4
20,1,0,2,3,5,1,2,2,1,3
20,1,1,3,1,2,4,4,2,2,4
20,1,0,3,2,5,5,2,1,4,4
20,1,0,3,3,7,1,3,1,4,2
20,3,0,4,1,7,1,1,2,1,3
20,3,0,4,2,4,2,1,2,2,3
20,3,1,4,3,2,1,5,1,3,4
20,3,0,5,1,6,2,3,1,3,1
20,3,0,5,2,2,5,3,1,4,4
20,3,1,5,3,7,2,3,1,3,3
20,1,1,6,1,2,1,2,1,1,3
20,1,0,6,2,3,1,5,2,4,1
20,1,0,6,3,6,2,1,2,2,3
20,1,1,7,1,2,4,3,1,4,1
20,1,0,7,2,6,5,4,1,2,3
20,1,0,7,3,7,4,1,1,2,3
20,3,0,8,1,5,3,2,1,3,3
20,3,0,8,2,2,1,1,1,3,1
20,3,1,8,3,1,3,4,2,1,2
20,1,1,9,1,1,4,4,2,4,4
20,1,0,9,2,2,2,2,1,4,2
20,1,0,9,3,4,2,3,2,2,1
20,3,0,10,1,4,4,1,1,1,2
20,3,0,10,2,8,2,4,1,2,1
20,3,1,10,3,4,5,4,2,3,1
20,3,0,11,1,6,4,4,2,2,1
20,3,0,11,2,5,4,2,1,3,3
20,3,1,11,3,2,2,4,1,4,1
20,3,0,12,1,6,3,2,1,2,4
20,3,0,12,2,4,1,3,2,3,1
20,3,1,12,3,4,2,2,1,4,2
20,3,0,13,1,7,4,5,2,2,4
20,3,0,13,2,4,4,1,1,3,2
20,3,1,13,3,1,1,3,2,3,2
20,3,0,14,1,5,1,3,1,2,4
20,3,0,14,2,2,1,2,2,3,2
20,3,1,14,3,3,1,1,2,1,2
20,1,1,15,1,4,2,3,2,3,1
20,1,0,15,2,4,5,4,2,2,1
20,1,0,15,3,5,5,2,1,3,2
21,1,1,1,1,5,1,5,2,4,4
21,1,0,1,2,8,4,3,1,1,2
21,1,0,1,3,3,5,5,1,2,1
21,1,1,2,1,3,3,2,1,2,4
21,1,0,2,2,7,5,5,1,4,2
21,1,0,2,3,1,4,2,1,3,1
21,2,0,3,1,8,4,2,2,2,4
21,2,1,3,2,8,2,1,1,2,4
21,2,0,3,3,4,2,5,1,1,4
21,2,0,4,1,5,5,5,1,4,1
21,2,1,4,2,2,5,4,2,2,4
21,2,0,4,3,4,4,5,2,1,4
21,1,1,5,1,4,2,2,1,3,4
21,1,0,5,2,6,1,5,2,3,3
21,1,0,5,3,1,5,1,2,4,3
21,1,1,6,1,2,1,3,1,3,3
21,1,0,6,2,2,5,2,1,4,2
21,1,0,6,3,7,4,3,1,3,3
21,1,1,7,1,1,1,4,1,4,1
21,1,0,7,2,7,2,4,1,4,2
21,1,0,7,3,5,1,4,2,2,2
21,1,1,8,1,2,2,4,1,2,4
21,1,0,8,2,2,3,4,1,2,3
21,1,0,8,3,1,5,5,1,3,1
21,1,1,9,1,3,4,1,1,3,2
21,1,0,9,2,7,4,2,2,4,1
21,1,0,9,3,3,2,1,2,2,2
21,3,0,10,1,2,5,5,1,2,1
21,3,0,10,2,6,3,1,2,1,2
21,3,1,10,3,3,2,1,2,4,4
21,3,0,11,1,5,2,5,2,3,3
21,3,0,11,2,3,3,5,2,2,2
21,3,1,11,3,1,5,1,2,4,3
21,1,1,12,1,5,1,1,2,4,4
21,1,0,12,2,8,2,3,2,1,2
21,1,0,12,3,6,3,1,1,4,4
21,3,0,13,1,5,3,4,2,3,4
21,3,0,13,2,8,5,5,2,3,3
21,3,1,13,3,5,2,4,2,3,1
21,2,0,14,1,3,3,3,2,4,1
21,2,1,14,2,2,1,3,2,4,1
21,2,0,14,3,6,2,3,2,4,3
21,3,0,15,1,6,3,1,2,4,1
21,3,0,15,2,4,3,2,1,4,1
21,3,1,15,3,4,2,2,1,3,2
22,2,0,1,1,7,3,4,2,2,2
22,2,1,1,2,5,3,2,2,4,2
22,2,0,1,3,7,3,2,1,4,4
22,1,1,2,1,2,5,3,2,4,1
22,1,0,2,2,2,4,3,2,4,2
22,1,0,2,3,5,5,4,1,1,3
22,2,0,3,1,5,3,1,2,4,4
22,2,1,3,2,6,4,1,1,4,4
22,2,0,3,3,3,5,5,2,1,3
22,1,1,4,1,6,5,1,2,2,4
22,1,0,4,2,1,4,5,2,1,1
22,1,0,4,3,2,4,1,2,2,2
22,1,1,5,1,1,2,1,1,2,4
22,1,0,5,2,8,5,4,2,3,2
22,1,0,5,3,7,5,3,1,1,4
22,2,0,6,1,7,2,1,1,3,2
22,2,1,6,2,3,1,1,1,4,4
22,2,0,6,3,4,1,2,1,2,2
22,2,0,7,1,1,3,5,1,4,2
22,2,1,7,2,1,4,1,1,3,1
22,2,0,7,3,7,4,4,1,3,4
22,1,1,8,1,3,4,1,1,3,2
22,1,0,8,2,7,5,5,2,3,4
22,1,0,8,3,1,2,5,1,4,1
22,1,1,9,1,6,5,1,1,3,3
22,1,0,9,2,8,4,5,2,2,2
22,1,0,9,3,1,2,2,2,1,2
22,3,0,10,1,1,4,3,2,1,3
22,3,0,10,2,8,2,3,1,2,1
22,3,1,10,3,7,2,2,2,3,2
22,1,1,11,1,4,4,1,2,1,1
22,1,0,11,2,3,3,4,1,4,4
22,1,0,11,3,6,4,2,1,3,2
22,3,0,12,1,8,2,5,2,3,3
22,3,0,12,2,7,5,5,2,1,3
22,3,1,12,3,4,2,5,1,1,2
22,2,0,13,1,3,1,5,1,2,1
22,2,1,13,2,2,3,1,1,1,3
22,2,0,13,3,7,1,2,2,3,1
22,2,0,14,1,8,2,5,1,3,1
22,2,1,14,2,3,5,5,2,3,3
22,2,0,14,3,3,1,4,2,1,2
22,1,1,15,1,1,1,1,1,2,3
22,1,0,15,2,5,5,3,1,1,3
22,1,0,15,3,1,3,4,2,2,1
23,1,1,1,1,8,1,2,2,1,2
23,1,0,1,2,8,3,1,2,2,1
23,1,0,1,3,1,5,1,1,3,3
23,2,0,2,1,7,3,4,2,1,3
23,2,1,2,2,3,1,3,1,2,4
23,2,0,2,3,8,5,5,1,4,3
23,2,0,3,1,5,4,2,2,2,1
23,2,1,3,2,8,5,1,1,2,2
23,2,0,3,3,6,3,1,2,4,3
23,2,0,4,1,7,4,1,2,2,2
23,2,1,4,2,5,2,4,2,1,4
23,2,0,4,3,7,4,4,1,3,1
23,2,0,5,1,4,2,5,2,2,2
23,2,1,5,2,1,3,3,1,2,3
23,2,0,5,3,5,2,1,1,4,1
23,1,1,6,1,3,2,4,2,2,1
23,1,0,6,2,4,5,4,2,3,3
23,1,0,6,3,1,1,5,2,2,2
23,3,0,7,1,1,3,3,2,3,1
23,3,0,7,2,6,3,1,2,3,1
23,3,1,7,3,8,2,1,1,4,2
23,1,1,8,1,5,2,5,2,2,2
23,1,0,8,2,1,4,1,1,4,3
23,1,0,8,3,4,3,4,2,3,1
23,3,0,9,1,4,3,5,2,4,3
23,3,0,9,2,3,5,2,1,2,3
23,3,1,9,3,5,2,4,1,4,4
23,2,0,10,1,6,3,5,2,2,3
23,2,1,10,2,7,1,2,2,3,2
23,2,0,10,3,7,1,4,2,4,4
23,2,0,11,1,8,2,5,2,4,3
23,2,1,11,2,5,2,5,1,1,2
23,2,0,11,3,7,4,4,2,2,3
23,2,0,12,1,8,5,5,2,2,4
23,2,1,12,2,1,4,5,2,1,2
23,2,0,12,3,2,4,4,2,2,2
23,1,1,13,1,7,1,1,2,1,2
23,1,0,13,2,5,5,2,1,2,1
23,1,0,13,3,7,4,3,1,3,4
23,1,1,14,1,3,1,1,1,1,1
23,1,0,14,2,3,2,2,2,3,3
23,1,0,14,3,4,2,3,2,3,4
23,3,0,15,1,6,5,2,2,3,4
23,3,0,15,2,8,4,5,1,4,1
23,3,1,15,3,8,1,4,1,4,3
24,2,0,1,1,4,4,1,2,3,4
24,2,1,1,2,1,2,1,2,4,4
24,2,0,1,3,3,2,1,1,3,3
24,3,0,2,1,8,3,5,2,3,4
24,3,0,2,2,8,5,5,1,2,2
24,3,1,2,3,4,2,1,2,1,1
24,2,0,3,1,6,1,1,2,4,1
24,2,1,3,2,7,3,3,1,4,1
24,2,0,3,3,5,2,5,1,1,2
24,3,0,4,1,5,1,2,2,2,2
24,3,0,4,2,7,4,3,2,1,2
24,3,1,4,3,2,1,3,2,3,2
24,2,0,5,1,8,5,4,2,3,3
24,2,1,5,2,4,5,5,1,2,2
24,2,0,5,3,4,3,5,2,4,1
24,1,1,6,1,4,1,3,1,1,1
24,1,0,6,2,6,3,3,2,3,2
24,1,0,6,3,1,2,2,1,3,3
24,3,0,7,1,4,2,3,1,2,1
24,3,0,7,2,7,1,4,2,1,3
24,3,1,7,3,6,2,1,1,3,1
24,3,0,8,1,7,2,2,1,3,2
24,3,0,8,2,5,1,3,1,1,2
24,3,1,8,3,5,1,1,2,4,1
24,2,0,9,1,3,4,4,2,2,2
24,2,1,9,2,8,5,1,2,3,4
24,2,0,9,3,1,1,4,2,3,2
24,2,0,10,1,1,3,4,1,1,4
24,2,1,10,2,3,5,3,2,2,1
24,2,0,10,3,1,1,2,2,1,2
24,2,0,11,1,1,4,3,2,3,1
24,2,1,11,2,1,1,1,2,4,3
24,2,0,11,3,7,2,4,1,3,2
24,1,1,12,1,4,5,3,2,3,4
24,1,0,12,2,1,3,2,1,1,1
24,1,0,12,3,8,2,1,1,3,3
24,1,1,13,1,2,1,3,2,4,4
24,1,0,13,2,2,5,4,2,1,1
24,1,0,13,3,6,4,1,2,4,2
24,2,0,14,1,8,3,5,2,1,4
24,2,1,14,2,4,2,3,1,3,3
24,2,0,14,3,3,4,2,1,1,2
24,2,0,15,1,6,2,5,1,3,1
24,2,1,15,2,4,2,2,2,4,3
24,2,0,15,3,8,2,4,2,4,2
26,3,0,1,1,4,2,5,2,4,4
26,3,0,1,2,7,1,4,2,1,4
26,3,1,1,3,2,1,2,1,2,4
26,3,0,2,1,1,2,2,1,1,1
26,3,0,2,2,4,1,5,2,2,2
26,3,1,2,3,7,2,2,1,2,1
26,1,1,3,1,3,2,2,1,3,1
26,1,0,3,2,1,3,2,2,3,3
26,1,0,3,3,4,3,1,2,3,1
26,3,0,4,1,8,2,2,1,2,2
26,3,0,4,2,2,3,5,2,4,2
26,3,1,4,3,3,5,5,1,4,1
26,1,1,5,1,4,5,4,1,1,4
26,1,0,5,2,3,5,2,2,2,4
26,1,0,5,3,6,2,5,2,2,4
26,3,0,6,1,3,2,1,2,3,1
26,3,0,6,2,3,5,5,2,1,2
26,3,1,6,3,2,1,4,1,3,1
26,3,0,7,1,4,4,4,2,4,4
26,3,0,7,2,8,3,5,1,1,4
26,3,1,7,3,3,2,5,2,2,4
26,3,0,8,1,6,4,4,2,3,4
26,3,0,8,2,4,3,3,2,1,4
26,3,1,8,3,5,5,5,1,4,4
26,2,0,9,1,7,2,1,1,4,1
26,2,1,9,2,2,2,3,1,4,2
26,2,0,9,3,7,4,1,2,4,2
26,3,0,10,1,4,4,2,1,2,1
26,3,0,10,2,1,2,5,2,4,1
26,3,1,10,3,4,3,5,1,2,1
26,2,0,11,1,8,5,5,2,4,4
26,2,1,11,2,5,2,4,2,3,4
26,2,0,11,3,3,4,3,2,4,4
26,1,1,12,1,6,3,5,2,2,2
26,1,0,12,2,2,2,3,1,1,2
26,1,0,12,3,7,5,4,1,1,1
26,3,0,13,1,6,5,5,1,2,4
26,3,0,13,2,8,3,2,1,4,2
26,3,1,13,3,3,2,5,1,2,4
26,3,0,14,1,6,1,4,1,3,2
26,3,0,14,2,8,4,5,1,4,4
26,3,1,14,3,6,2,1,1,4,2
26,1,1,15,1,2,5,5,1,1,4
26,1,0,15,2,4,2,1,2,4,4
26,1,0,15,3,6,1,3,2,3,4
27,3,0,1,1,4,3,4,2,4,3
27,3,0,1,2,1,2,4,1,1,4
27,3,1,1,3,4,1,3,1,2,2
27,3,0,2,1,4,4,1,1,3,2
27,3,0,2,2,6,2,3,2,1,2
27,3,1,2,3,1,1,3,1,3,1
27,3,0,3,1,7,2,1,2,3,1
27,3,0,3,2,4,3,1,1,2,4
27,3,1,3,3,5,2,4,1,2,4
27,3,0,4,1,3,3,3,2,2,3
27,3,0,4,2,2,2,1,1,4,4
27,3,1,4,3,5,2,2,1,1,2
27,2,0,5,1,5,5,4,1,1,1
27,2,1,5,2,4,3,5,2,1,3
27,2,0,5,3,3,5,5,2,2,3
27,3,0,6,1,7,3,4,2,3,1
27,3,0,6,2,1,1,4,2,1,1
27,3,1,6,3,5,1,1,2,2,2
27,2,0,7,1,7,4,2,1,1,4
27,2,1,7,2,4,3,1,1,2,4
27,2,0,7,3,2,2,3,2,2,1
27,2,0,8,1,7,5,3,2,3,3
27,2,1,8,2,6,1,3,1,2,1
27,2,0,8,3,6,1,1,2,4,2
27,2,0,9,1,1,3,2,2,2,3
27,2,1,9,2,2,2,2,2,3,2
27,2,0,9,3,1,3,3,2,4,1
27,2,0,10,1,7,5,2,1,3,3
27,2,1,10,2,6,3,1,2,1,2
27,2,0,10,3,5,2,4,1,2,2
27,2,0,11,1,8,5,4,2,1,2
27,2,1,11,2,8,4,2,1,2,4
27,2,0,11,3,4,5,1,2,2,1
27,1,1,12,1,7,5,5,1,4,4
27,1,0,12,2,3,1,5,2,2,4
27,1,0,12,3,3,3,1,2,2,1
27,1,1,13,1,2,1,4,2,3,3
27,1,0,13,2,6,3,1,2,4,3
27,1,0,13,3,2,5,3,1,2,4
27,3,0,14,1,6,3,3,2,3,4
27,3,0,14,2,2,4,3,2,3,2
27,3,1,14,3,7,2,4,1,2,2
27,1,1,15,1,4,4,4,1,1,2
27,1,0,15,2,6,1,4,2,4,1
27,1,0,15,3,3,4,2,1,3,4
28,2,0,1,1,6,5,4,2,2,2
28,2,1,1,2,5,4,5,2,3,1
28,2,0,1,3,3,2,4,1,4,4
28,3,0,2,1,8,4,5,2,1,2
28,3,0,2,2,5,3,4,1,2,1
28,3,1,2,3,5,1,3,1,1,1
28,3,0,3,1,1,1,1,1,4,1
28,3,0,3,2,1,4,5,1,4,4
28,3,1,3,3,6,3,1,1,1,4
28,1,1,4,1,4,2,2,2,1,4
28,1,0,4,2,8,4,5,2,4,3
28,1,0,4,3,7,5,4,2,2,3
28,2,0,5,1,3,5,3,1,3,1
28,2,1,5,2,1,4,1,1,3,3
28,2,0,5,3,8,5,2,2,4,3
28,2,0,6,1,5,4,1,2,2,3
28,2,1,6,2,7,1,1,1,1,3
28,2,0,6,3,7,3,3,1,2,1
28,2,0,7,1,4,5,4,2,3,4
28,2,1,7,2,3,2,3,2,1,1
28,2,0,7,3,2,4,2,1,1,2
28,2,0,8,1,8,4,1,1,1,4
28,2,1,8,2,8,4,1,1,3,1
28,2,0,8,3,6,2,4,2,2,4
28,2,0,9,1,4,1,1,1,2,3
28,2,1,9,2,8,2,2,2,1,2
28,2,0,9,3,8,4,4,2,3,2
28,3,0,10,1,5,2,5,1,3,1
28,3,0,10,2,3,4,2,2,2,3
28,3,1,10,3,5,1,1,1,2,4
28,2,0,11,1,4,4,4,1,2,1
28,2,1,11,2,5,3,1,2,2,3
28,2,0,11,3,1,3,3,2,4,4
28,1,1,12,1,8,3,4,2,1,1
28,1,0,12,2,2,3,3,2,3,3
28,1,0,12,3,8,1,2,2,3,1
28,2,0,13,1,7,2,1,2,1,4
28,2,1,13,2,2,1,1,2,1,4
28,2,0,13,3,5,3,1,2,1,3
28,2,0,14,1,2,5,3,1,1,1
28,2,1,14,2,1,2,5,2,2,1
28,2,0,14,3,2,5,4,1,3,2
28,1,1,15,1,2,2,5,1,3,3
28,1,0,15,2,7,5,3,1,4,2
28,1,0,15,3,3,5,3,1,2,2
29,1,1,1,1,6,4,3,2,3,3
29,1,0,1,2,7,3,1,2,4,2
29,1,0,1,3,3,2,4,1,3,4
29,3,0,2,1,3,1,3,1,3,3
29,3,0,2,2,8,1,3,2,1,3
29,3,1,2,3,8,4,5,2,2,2
29,3,0,3,1,5,5,5,2,4,3
29,3,0,3,2,8,5,5,2,3,4
29,3,1,3,3,2,1,3,1,3,3
29,1,1,4,1,5,1,2,1,1,3
29,1,0,4,2,8,5,4,1,2,3
29,1,0,4,3,4,2,3,1,3,2
29,3,0,5,1,4,3,2,1,4,3
29,3,0,5,2,8,3,1,2,4,3
29,3,1,5,3,2,2,2,1,4,4
29,2,0,6,1,4,2,4,1,4,2
29,2,1,6,2,5,2,1,2,1,4
29,2,0,6,3,8,2,2,1,4,1
29,1,1,7,1,4,1,2,2,3,1
29,1,0,7,2,5,2,4,2,2,4
29,1,0,7,3,1,1,3,2,1,2
29,2,0,8,1,3,1,3,2,4,1
29,2,1,8,2,2,4,4,2,4,2
29,2,0,8,3,1,4,1,1,1,4
29,3,0,9,1,7,4,2,2,3,1
29,3,0,9,2,7,3,5,1,2,3
29,3,1,9,3,8,3,3,2,1,4
29,1,1,10,1,7,3,3,1,2,1
29,1,0,10,2,6,2,1,2,3,3
29,1,0,10,3,2,4,2,2,1,3
29,1,1,11,1,8,3,2,2,3,1
29,1,0,11,2,4,5,5,1,2,4
29,1,0,11,3,7,1,3,2,2,3
29,1,1,12,1,4,1,1,2,4,2
29,1,0,12,2,7,2,1,2,3,3
29,1,0,12,3,4,2,3,2,1,4
29,1,1,13,1,1,3,3,2,1,1
29,1,0,13,2,2,4,3,2,1,1
29,1,0,13,3,3,5,2,2,2,2
29,2,0,14,1,8,3,2,1,4,4
29,2,1,14,2,2,5,1,1,1,3
29,2,0,14,3,1,4,3,1,2,4
29,2,0,15,1,3,3,1,1,2,2
29,2,1,15,2,3,3,4,1,1,1
29,2,0,15,3,5,3,4,1,2,3
30,3,0,1,1,2,1,5,1,1,3
30,3,0,1,2,2,2,5,1,2,4
30,3,1,1,3,1,3,2,1,1,2
30,1,1,2,1,3,4,5,2,4,4
30,1,0,2,2,4,4,2,1,2,2
30,1,0,2,3,6,1,3,1,2,1
30,2,0,3,1,5,4,1,2,3,1
30,2,1,3,2,6,2,4,2,2,3
30,2,0,3,3,7,3,5,2,4,2
30,3,0,4,1,1,1,5,2,3,1
30,3,0,4,2,5,5,4,1,2,2
30,3,1,4,3,4,3,3,2,4,1
30,2,0,5,1,2,1,1,2,2,2
30,2,1,5,2,4,2,5,1,1,4
30,2,0,5,3,4,5,3,1,2,2
30,2,0,6,1,7,3,5,1,3,1
30,2,1,6,2,6,1,4,1,4,4
30,2,0,6,3,1,3,1,1,1,4
30,1,1,7,1,6,2,2,2,2,4
30,1,0,7,2,1,2,2,2,3,4
30,1,0,7,3,5,3,4,1,4,3
30,2,0,8,1,6,3,1,1,2,3
30,2,1,8,2,8,2,4,1,4,4
30,2,0,8,3,4,5,1,1,2,2
30,2,0,9,1,3,5,1,1,4,4
30,2,1,9,2,4,5,3,2,2,4
30,2,0,9,3,2,5,3,1,3,1
31,2,0,1,1,7,1,4,2,4,1
31,2,1,1,2,1,1,3,2,3,2
31,2,0,1,3,6,3,2,1,2,2
31,3,0,2,1,5,4,5,1,1,1
31,3,0,2,2,3,2,5,1,2,2
31,3,1,2,3,3,3,5,2,4,1
31,2,0,3,1,6,1,1,2,2,3
31,2,1,3,2,2,5,1,1,2,1
31,2,0,3,3,1,3,2,2,3,4
31,2,0,4,1,3,5,2,1,2,1
31,2,1,4,2,3,1,3,2,4,2
31,2,0,4,3,6,4,2,1,4,3
31,3,0,5,1,5,4,5,1,3,4
31,3,0,5,2,6,3,2,1,2,2
31,3,1,5,3,7,2,4,1,3,4
31,3,0,6,1,8,1,1,1,3,3
31,3,0,6,2,5,4,1,2,2,1
31,3,1,6,3,1,3,2,2,4,1
31,3,0,7,1,8,3,4,1,4,1
31,3,0,7,2,3,4,5,2,4,4
31,3,1,7,3,1,3,3,2,4,2
31,1,1,8,1,2,1,2,2,3,1
31,1,0,8,2,4,4,3,1,2,4
31,1,0,8,3,4,1,4,2,4,1
31,3,0,9,1,6,2,5,2,3,3
31,3,0,9,2,7,3,3,2,2,3
31,3,1,9,3,6,1,2,1,3,1
31,3,0,10,1,4,5,4,2,4,2
31,3,0,10,2,7,1,4,2,4,4
