"sys_SequentialRespondentNumber","sys_InternalRespNum","sys_StartTime","sys_EndTime","sys_ElapsedTime","quota","consent_1","consent2_1","consent3_1","pastbuyer","futurebuyer","primarybuyer","CarMake","CarModel","VehicleOwnership","dailyvmt","annualvmt","carsizeselect","carimagesmall","carimagemid","carimagelarge","Topcarsmall_1","Topcarsmall_2","Topcarsmall_3","Topcarsmall_4","Topcarsmall_5","Topcarsmall_6","Topcarsmall_7","Topcarsmall_8","Topcarmid_1","Topcarmid_2","Topcarmid_3","Topcarmid_4","Topcarmid_5","Topcarmid_6","Topcarmid_7","Topcarmid_8","Topcarlarge_1","Topcarlarge_2","Topcarlarge_3","Topcarlarge_4","Topcarlarge_5","Topcarlarge_6","Topcarlarge_7","Topcarlarge_8","CBCFIX1","CBCRAN1","CBCRAN2","CBCRAN3","CBCRAN4","CBCRAN5","CBCRAN6","CBCRAN7","CBCRAN8","CBCRAN9","CBCRAN10","CBCRAN11","CBCRAN12","CBCRAN13","CBCRAN14","CBCRAN15","productuseratings_r1","productuseratings_r2","productuseratings_r3","productuseratings_r4","productuseratings_r5","productuseratings_r6","EnvLifeRatings_r1","EnvLifeRatings_r2","EnvLifeRatings_r3","EnvLifeRatings_r4","DrivingTypeExper_1","DrivingTypeExper_2","DrivingTypeExper_3","DrivingTypeExper_4","DrivingTypeExper_5","consideration_1","consideration_2","consideration_3","consideration_4","consideration_5","slowchargingaccess_1","slowchargingaccess_2","slowchargingaccess_3","slowchargingaccess_4","slowchargingaccess_5","fastchargingaccess","brandrank1","brankrank2","brandrank3","maintenance","income","sex","householdsize","YOB","zipcode","education","children","marriage","comments","sys_RespStatus","sys_DispositionCode","sys_CBCVersion_CBC","sys_UserAgent","sys_Browser","sys_OperatingSystem","sys_IPAddress","sys_UserJavaScript"
36,1156494,2012-7-27 07:37,2012-7-27 07:42,350,4,1,1,1,1,2,3,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,3,1,3,3,2,2,3,2,2,2,2,3,1,3,3,4,2,5,5,3,4,4,4,4,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,1,8,7,12,2,2,2,3,20,"",2,2,2,"无",5,,859,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
37,1161679,2012-7-30 10:59,2012-7-30 11:10,651,4,1,1,1,1,2,3,1,"",1,10,15,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,2,3,3,2,2,1,3,1,3,3,1,3,1,2,1,4,3,5,5,4,5,4,4,3,3,1,0,0,0,0,1,2,3,0,0,0,0,0,0,5,3,2,3,11,3,18,2,4,41,"",4,2,2,"无",5,,567,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
38,1181351,2012-7-27 07:28,2012-7-27 07:35,382,5,1,1,1,1,3,1,1,"",1,10,16,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,2,2,2,3,2,3,3,1,3,3,1,1,3,3,3,4,4,5,5,4,5,4,4,4,4,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,3,1,19,2,3,2,1,3,47,"",1,2,2,"无",5,,113,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
39,1199538,2012-7-27 06:57,2012-7-27 07:04,422,3,1,1,1,1,2,1,1,"",1,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,3,2,2,2,1,3,3,2,3,3,2,3,2,2,1,5,4,5,5,4,3,4,4,4,5,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,3,9,13,20,1,2,2,3,18,"",,2,2,"无",5,,619,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
40,1211753,2012-7-28 09:09,2012-7-28 09:22,738,6,1,1,1,3,3,3,6,"科鲁兹",2,1,15,1,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,4,4,5,5,4,4,4,4,4,4,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,5,1,4,1,3,1,2,42,"201824",4,1,2,"无",5,,111,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
41,1229610,2012-7-28 06:44,2012-7-28 06:44,37,4,1,1,1,1,2,3,1,"",1,9,15,1,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",2,,,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
42,1253793,2012-7-28 06:30,2012-7-28 06:40,590,6,1,1,1,1,3,3,1,"",1,9,15,1,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,3,2,2,2,1,1,1,2,2,1,4,4,4,4,4,3,4,4,4,4,0,0,0,0,5,1,0,0,0,0,0,0,0,4,0,1,1,2,9,3,7,2,3,20,"",2,2,2,"无",5,,146,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
43,1295889,2012-7-30 09:30,2012-7-30 09:42,727,3,1,1,1,1,2,1,1,"",1,10,16,1,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,3,1,2,3,3,3,2,1,2,3,2,2,2,4,3,4,4,3,4,4,4,3,3,0,0,0,0,5,1,2,3,0,0,0,0,3,0,0,1,8,7,17,5,14,1,3,45,"",4,1,1,"无",5,,487,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
44,1323951,2012-7-30 08:32,2012-7-30 08:52,1168,4,1,1,1,1,2,3,1,"",1,10,16,1,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,3,3,3,1,3,3,2,3,2,2,2,3,4,5,5,5,3,4,4,4,4,4,0,0,0,0,5,1,0,3,4,0,0,0,0,0,5,3,2,4,5,5,12,2,4,39,"",4,2,2,"无",5,,277,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
45,1325719,2012-7-28 05:52,2012-7-28 06:04,742,6,1,1,1,3,3,3,4,"凯越",2,2,15,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,3,3,2,1,1,2,2,3,2,2,3,2,1,1,1,4,4,5,5,3,3,3,4,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,1,8,2,5,14,2,4,43,"",5,3,2,"无",5,,296,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
46,1371044,2012-7-30 05:30,2012-7-30 05:42,703,5,1,1,1,1,3,1,1,"",1,9,15,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,3,2,2,1,1,3,1,2,3,2,2,2,3,3,3,4,5,5,5,4,4,4,4,3,3,1,2,0,0,0,1,2,0,0,0,0,0,3,0,0,2,7,10,13,3,14,1,4,51,"",3,1,1,"无",5,,188,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
47,1428753,2012-7-27 07:43,2012-7-27 07:53,579,4,1,1,1,1,2,3,1,"",,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,2,3,2,2,2,2,2,3,2,2,2,2,3,2,3,4,4,5,5,3,4,4,4,4,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,1,13,19,2,2,1,3,31,"200004",2,2,2,"无",5,,430,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
48,1443509,2012-7-27 06:21,2012-7-27 06:29,430,4,1,1,1,1,2,3,1,"",1,10,16,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,3,3,2,3,3,3,3,3,3,3,1,3,1,3,2,3,4,5,5,4,4,3,3,5,3,0,0,0,0,5,0,0,3,0,0,1,2,0,0,0,1,5,12,1,1,19,1,8,53,"",1,1,1,"无",5,,234,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
49,1465048,2012-7-28 02:52,2012-7-28 02:52,26,-1,1,1,1,1,4,3,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",4,,,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
50,1474343,2012-7-28 09:27,2012-7-28 09:32,297,6,1,1,1,1,3,3,1,"",1,9,15,1,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,3,1,3,1,3,3,1,3,2,2,2,1,4,4,5,5,4,3,4,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,20,9,10,5,,,,,"",,,,"",2,,517,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
51,1535248,2012-7-30 10:10,2012-7-30 10:21,649,5,1,1,1,1,3,1,1,"",1,10,16,1,8,,,8,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,3,2,3,1,1,1,3,3,3,1,2,3,3,4,4,5,5,4,4,4,5,5,5,0,0,0,0,5,1,2,0,0,0,0,0,0,4,5,3,3,2,1,3,12,2,3,31,"",4,2,2,"",5,,547,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
52,1553218,2012-7-30 09:43,2012-7-30 09:55,680,3,1,1,1,1,2,1,1,"",1,10,16,1,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,3,1,2,1,3,1,2,2,1,1,2,3,3,4,3,5,5,3,4,4,5,5,5,0,0,0,0,5,1,2,0,0,0,0,0,0,0,5,3,14,6,4,3,14,1,3,23,"",2,2,2,"无",5,,130,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
53,1569950,2012-7-28 06:45,2012-7-28 06:55,604,6,1,1,1,1,3,3,1,"",1,9,15,1,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,3,3,1,1,1,1,2,2,2,2,3,3,4,4,5,5,4,4,4,4,4,4,0,0,0,0,5,1,0,0,0,0,0,0,3,0,0,1,7,4,6,5,8,2,3,11,"",2,3,2,"",5,,840,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
54,1609515,2012-7-30 09:08,2012-7-30 09:18,585,5,1,1,1,1,3,1,1,"",1,10,16,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,2,2,2,3,2,3,3,2,3,2,3,2,2,1,1,4,4,5,5,3,4,4,4,4,,0,0,0,0,5,1,2,0,4,0,0,0,0,4,0,3,2,7,13,3,15,2,3,39,"",5,2,2,"无",5,,869,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
55,1618645,2012-7-28 07:13,2012-7-28 07:23,606,3,1,1,1,1,2,1,,"",1,9,15,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,2,1,2,1,3,2,2,2,1,2,2,2,1,2,1,4,3,4,4,4,4,4,4,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,6,3,13,3,10,2,3,12,"",2,2,2,"无",5,,644,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
56,1660888,2012-7-27 08:50,2012-7-27 09:01,607,1,1,1,1,2,3,1,8,"福克斯",2,3,15,2,,8,,,,,,,,,,8,,,,,,,,,,,,,,,,2,2,2,3,2,1,2,1,1,1,1,2,2,2,3,2,5,4,5,5,3,4,4,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,7,13,2,3,1,1,3,41,"",1,2,2,"无",5,,832,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
57,1675203,2012-7-30 09:19,2012-7-30 09:29,564,5,1,1,1,1,3,1,1,"",,10,16,2,,8,,,,,,,,,,8,,,,,,,,,,,,,,,,2,1,2,2,2,1,1,2,3,2,3,1,2,3,3,2,3,4,5,5,4,4,4,4,4,4,0,0,0,0,5,1,2,3,4,0,0,0,0,0,0,3,3,13,19,2,15,2,4,22,"",2,2,2,"无",5,,315,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Maxthon/3.0)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
58,487957,2012-7-27 03:58,2012-7-27 04:08,610,5,1,1,1,1,3,1,1,"",1,10,16,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,2,1,1,3,3,3,3,1,2,3,3,2,2,2,3,4,2,5,5,2,3,3,5,5,5,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,2,2,13,15,2,9,1,3,48,"",2,1,1,"无",5,,568,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
59,497266,2012-7-29 07:02,2012-7-29 07:05,184,5,1,1,1,1,3,1,1,"",1,10,16,1,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,3,3,2,1,3,1,1,3,1,1,3,3,3,4,4,4,4,4,3,3,4,4,1,0,0,0,0,1,0,0,0,0,1,0,0,4,0,2,14,13,8,2,9,1,3,18,"",2,2,2,"无",5,,482,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
60,501072,2012-7-29 05:43,2012-7-29 05:56,767,4,1,1,1,1,2,3,1,"",1,10,16,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,2,1,1,2,2,1,2,2,2,1,2,1,2,2,1,4,2,5,5,3,4,3,4,5,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,2,17,13,22,1,7,1,3,32,"",4,1,1,"无",5,,450,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
61,532006,2012-7-28 04:32,2012-7-28 04:43,633,3,1,1,1,1,2,1,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,3,1,1,1,1,3,2,2,3,2,2,1,3,3,3,4,4,5,5,3,4,4,5,5,4,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,8,12,3,2,15,2,3,28,"",4,2,2,"无",5,,803,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
62,551193,2012-7-29 08:28,2012-7-29 08:37,548,3,1,1,1,1,2,1,1,"",1,10,16,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,2,3,1,1,1,3,2,3,3,2,3,3,2,1,2,4,3,4,4,3,3,3,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,3,4,0,2,7,9,12,2,12,2,3,30,"",4,2,2,"无",5,,770,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
63,583080,2012-7-28 06:41,2012-7-28 06:55,826,3,1,1,1,1,2,1,1,"",1,10,16,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,1,2,1,1,1,3,2,1,1,3,1,3,1,3,2,4,5,5,,1,3,4,5,4,4,1,0,0,0,0,0,0,3,0,0,1,0,3,0,0,2,1,2,3,3,8,2,3,32,"",2,2,2,"无",5,,807,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
64,622868,2012-7-27 04:14,2012-7-27 04:26,710,3,1,1,1,1,2,1,1,"",1,10,16,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,2,3,2,3,2,3,1,1,3,2,3,3,4,3,5,5,3,4,4,4,5,4,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,2,14,42,2,13,1,4,13,"",5,3,2,"无",5,,739,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
65,624471,2012-7-28 05:57,2012-7-28 05:57,0,,1,1,1,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",2,,,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
66,634766,2012-7-28 04:58,2012-7-28 05:07,554,3,1,1,1,1,2,1,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,3,3,3,2,1,1,1,2,2,2,2,1,1,1,2,4,4,5,5,3,4,4,5,5,5,1,0,3,0,0,0,2,0,0,0,1,0,0,0,0,2,8,13,7,2,10,1,3,28,"",4,2,2,"无",5,,993,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
67,644975,2012-7-29 03:15,2012-7-29 03:24,508,3,1,1,1,1,2,1,1,"",1,10,16,1,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,2,2,3,2,2,1,1,1,2,2,1,2,1,4,3,5,5,3,4,3,4,4,4,1,0,0,0,0,0,0,0,4,0,0,0,3,4,0,2,16,6,14,1,9,2,3,21,"",2,2,2,"无",5,,298,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
68,697813,2012-7-29 03:36,2012-7-29 03:45,545,3,1,1,1,1,2,1,1,"",1,10,16,3,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2,2,2,2,2,1,3,3,2,1,2,1,1,2,3,2,4,3,4,4,3,4,3,3,4,4,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,19,9,3,2,10,2,3,29,"",2,2,2,"无",5,,57,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
69,713252,2012-7-29 06:04,2012-7-29 06:08,200,3,1,1,1,1,2,1,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,3,1,1,1,3,1,1,3,1,4,4,5,5,3,4,3,4,5,4,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,2,20,9,3,3,10,2,3,38,"",5,2,2,"无",5,,327,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
70,723049,2012-7-28 07:19,2012-7-28 07:28,509,3,1,1,1,1,2,1,1,"",1,10,16,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,3,1,1,1,2,1,1,3,2,1,2,2,2,4,4,5,5,3,3,4,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,20,18,9,1,7,2,2,24,"",2,2,2,"无",5,,589,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
71,724315,2012-7-29 02:51,2012-7-29 03:02,612,3,1,1,1,1,2,1,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,2,2,3,2,1,3,1,1,3,3,3,1,1,2,3,4,3,5,5,3,4,3,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,20,1,2,1,11,1,3,20,"",4,2,2,"无",5,,246,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
72,725642,2012-7-29 03:03,2012-7-29 03:14,659,3,1,1,1,1,2,1,1,"",1,10,16,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,1,2,3,2,2,3,1,3,3,1,2,2,2,1,1,4,4,5,5,3,4,3,4,4,4,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,17,8,9,2,9,1,3,16,"",2,2,2,"无",5,,943,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
73,768909,2012-7-29 02:16,2012-7-29 02:26,611,3,1,1,1,1,2,1,1,"",1,10,16,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,1,2,3,2,3,1,1,2,1,1,1,3,1,2,2,4,4,5,5,3,3,3,4,4,4,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,1,2,14,1,10,2,3,41,"",4,2,2,"无",5,,606,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
