"sys_SequentialRespondentNumber","sys_InternalRespNum","sys_StartTime","sys_EndTime","sys_ElapsedTime","quota","consent_1","consent2_1","consent3_1","pastbuyer","futurebuyer","primarybuyer","CarMake","CarModel","VehicleOwnership","dailyvmt","annualvmt","carsizeselect","carimagesmall","carimagemid","carimagelarge","Topcarsmall_1","Topcarsmall_2","Topcarsmall_3","Topcarsmall_4","Topcarsmall_5","Topcarsmall_6","Topcarsmall_7","Topcarsmall_8","Topcarmid_1","Topcarmid_2","Topcarmid_3","Topcarmid_4","Topcarmid_5","Topcarmid_6","Topcarmid_7","Topcarmid_8","Topcarlarge_1","Topcarlarge_2","Topcarlarge_3","Topcarlarge_4","Topcarlarge_5","Topcarlarge_6","Topcarlarge_7","Topcarlarge_8","CBCFIX1","CBCRAN1","CBCRAN2","CBCRAN3","CBCRAN4","CBCRAN5","CBCRAN6","CBCRAN7","CBCRAN8","CBCRAN9","CBCRAN10","CBCRAN11","CBCRAN12","CBCRAN13","CBCRAN14","CBCRAN15","productuseratings_r1","productuseratings_r2","productuseratings_r3","productuseratings_r4","productuseratings_r5","productuseratings_r6","EnvLifeRatings_r1","EnvLifeRatings_r2","EnvLifeRatings_r3","EnvLifeRatings_r4","DrivingTypeExper_1","DrivingTypeExper_2","DrivingTypeExper_3","DrivingTypeExper_4","DrivingTypeExper_5","consideration_1","consideration_2","consideration_3","consideration_4","consideration_5","slowchargingaccess_1","slowchargingaccess_2","slowchargingaccess_3","slowchargingaccess_4","slowchargingaccess_5","fastchargingaccess","brandrank1","brankrank2","brandrank3","maintenance","income","sex","householdsize","YOB","zipcode","education","children","marriage","comments","sys_RespStatus","sys_DispositionCode","sys_CBCVersion_CBC","sys_UserAgent","sys_Browser","sys_OperatingSystem","sys_IPAddress","sys_UserJavaScript"
33,1423454,2011-8-2 03:29,2011-8-2 03:40,679,5,1,1,1,1,3,1,21,"高尔夫",1,10,16,1,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,3,1,2,1,2,1,3,1,3,3,1,2,4,3,4,4,3,4,5,4,3,3,0,0,0,0,5,1,0,0,4,0,0,0,3,0,0,1,20,21,1,2,3,1,2,46,"",5,1,1,"题目太繁琐，来来去去都是这些，有点蒙",5,,638,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
34,1428853,2011-8-2 07:24,2011-8-2 07:37,765,5,1,1,1,1,3,1,1,"",2,2,2,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,3,3,2,1,1,1,3,3,2,3,2,3,3,1,2,3,4,4,5,4,3,3,3,4,4,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,2,5,20,1,15,1,7,42,"",5,2,2,"",5,,500,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
35,1436494,2011-8-2 07:38,2011-8-2 07:48,604,5,1,1,1,1,3,1,1,"",1,10,16,1,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,2,1,3,3,1,2,2,2,1,2,1,2,4,2,5,5,5,4,4,4,4,4,0,0,0,0,5,0,2,3,0,0,0,0,3,0,0,3,2,9,3,2,4,1,3,46,"474150",5,1,1,"",5,,465,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
36,1486942,2011-8-2 07:57,2011-8-2 08:13,990,6,1,1,1,3,3,3,1,"",3,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,2,1,3,1,2,2,3,1,2,2,2,2,2,2,3,3,5,5,5,3,4,3,4,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,3,15,2,13,1,19,1,4,52,"",4,1,1,"",5,,23,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
37,1488383,2011-8-3 07:45,2011-8-3 07:56,702,6,1,1,1,3,3,3,20,"",2,2,15,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,3,3,1,1,2,2,2,3,1,3,3,2,1,3,3,4,5,5,5,4,5,5,4,5,5,1,0,0,0,0,1,0,3,0,0,0,0,0,0,5,1,1,5,3,3,6,1,4,45,"",2,1,1,"",5,,804,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
38,1516847,2011-8-4 03:23,2011-8-4 03:34,615,5,1,1,1,3,3,1,10,"雅阁",2,7,10,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,3,1,1,1,1,1,1,1,1,3,1,1,2,2,2,3,4,5,5,4,4,4,4,4,4,1,2,0,0,0,0,2,3,0,0,0,2,0,0,0,3,19,2,16,1,10,1,4,39,"",2,1,2,"还不错",5,,886,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
39,1556886,2011-8-4 05:08,2011-8-4 05:17,575,3,1,1,1,1,2,1,1,"",1,3,2,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,1,2,2,3,3,3,2,3,1,3,1,3,2,3,2,3,4,5,5,4,5,4,5,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,9,2,20,1,8,1,5,45,"518000",4,1,1,"",5,,999,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
40,1599832,2011-8-4 02:56,2011-8-4 03:05,541,5,1,1,1,1,3,1,1,"",1,10,16,1,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,3,3,2,1,1,2,2,3,1,1,1,3,2,4,3,4,5,4,3,4,3,3,5,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,14,2,20,3,4,1,4,41,"",2,2,2,"",5,,691,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
41,500883,2012-8-2 08:29,2012-8-2 08:41,737,3,1,1,1,1,2,1,1,"",1,9,15,1,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,3,3,1,1,2,1,1,1,1,1,2,1,1,4,4,4,5,4,4,3,3,5,5,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,1,20,34,22,4,6,1,5,31,"",2,2,2,"",5,,311,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
42,535049,2012-8-2 06:00,2012-8-2 06:00,0,,1,1,1,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",2,,,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
43,624309,2012-8-2 06:23,2012-8-2 06:34,613,1,1,1,1,2,3,1,11,"",2,2,5,2,,8,,,,,,,,,,8,,,,,,,,,,,,,,,,2,3,3,2,1,3,1,3,2,2,2,3,2,2,3,1,3,4,3,5,4,5,3,4,4,4,1,0,3,0,0,0,0,3,0,0,1,0,3,0,0,1,1,2,5,1,6,1,4,36,"518000",4,2,2,"",5,,521,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
44,651436,2012-8-3 03:44,2012-8-3 03:58,889,5,1,1,1,3,3,1,20,"",3,8,13,3,,,8,,,,,,,,,,,,,,,,,8,,,,,,,,2,3,1,1,1,3,3,2,3,1,1,2,3,2,3,3,3,4,5,5,4,5,3,4,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,19,9,1,2,1,4,36,"",1,3,2,"问题在短时间内很难回答准确的，",5,,662,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
45,678298,2012-8-3 08:08,2012-8-3 08:20,756,5,1,1,1,1,3,1,1,"",1,9,15,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,2,2,1,1,1,2,1,1,1,1,3,2,1,1,3,5,5,5,5,5,4,3,3,5,4,0,0,0,4,0,0,0,3,0,0,0,0,0,0,5,1,1,2,6,3,19,2,4,51,"518000",4,1,1,"",5,,851,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
46,715333,2012-8-3 07:55,2012-8-3 08:06,612,5,1,1,1,1,3,1,1,"",1,9,15,1,8,,,8,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,3,1,1,1,3,2,3,2,1,2,2,2,1,3,4,5,5,5,5,5,5,5,5,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,10,19,15,2,19,2,7,45,"518173",1,1,1,"",5,,569,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
47,734169,2012-8-3 02:28,2012-8-3 02:40,695,5,1,1,1,1,3,1,1,"",1,9,15,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,3,2,2,1,3,3,2,3,2,2,3,2,2,1,2,3,4,3,4,3,4,5,4,5,5,1,0,0,0,0,0,0,0,4,0,0,0,3,0,0,2,1,2,21,2,4,1,6,45,"",5,1,1,"",5,,285,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
48,826534,2012-8-2 06:45,2012-8-2 06:57,691,5,1,1,1,3,3,1,20,"",2,2,2,1,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,3,3,2,1,2,3,1,2,3,1,2,3,3,4,4,4,5,4,3,4,3,5,1,0,3,0,0,0,0,3,0,0,1,2,3,0,0,1,1,2,6,2,7,1,4,32,"518000",2,2,2,"",5,,45,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
49,834275,2012-8-4 05:25,2012-8-4 05:35,624,1,1,1,1,2,3,1,20,"卡罗拉",2,4,2,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,1,1,1,2,1,2,2,3,2,2,2,2,1,5,5,2,4,4,4,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,2,1,9,1,2,1,5,44,"518000",1,3,2,"",5,,80,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
50,886277,2012-8-3 02:41,2012-8-3 02:53,764,5,1,1,1,1,3,1,1,"",1,9,15,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,2,3,2,2,2,1,1,3,1,1,1,1,2,1,2,1,3,4,5,5,4,4,3,3,5,4,0,2,3,0,0,1,0,3,0,0,0,0,0,0,5,1,1,2,19,1,8,1,3,47,"518000",5,1,1,"",5,,502,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
51,910220,2012-8-2 07:54,2012-8-2 08:05,661,5,1,1,1,1,3,1,1,"",3,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,3,2,5,5,4,4,2,3,4,3,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,1,23,9,33,1,2,2,4,49,"437300",5,1,1,"",5,,101,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
52,927644,2012-8-2 06:58,2012-8-2 07:09,675,5,1,1,1,1,3,1,1,"",1,9,15,3,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2,3,3,1,2,1,2,2,2,3,2,1,2,2,3,2,5,5,5,5,5,5,5,1,5,5,0,0,0,0,5,0,2,0,0,0,0,0,0,0,5,3,5,9,23,2,1,1,4,53,"518000",2,1,1,"",5,,314,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
53,958639,2012-8-2 02:46,2012-8-2 03:01,877,5,1,1,1,1,3,1,1,"",1,9,15,3,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2,2,1,3,2,1,1,3,1,2,3,1,3,1,1,2,3,4,5,5,4,4,4,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,19,3,13,1,2,1,3,45,"518000",4,1,1,"",5,,708,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
54,993341,2012-8-4 05:04,2012-8-4 05:14,600,5,1,1,1,1,3,1,1,"",1,9,15,3,,,8,,,,,,,,,,,,,,,,,8,,,,,,,,2,2,2,3,1,2,3,1,2,2,2,2,2,2,3,3,5,5,5,5,5,5,3,5,5,5,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,2,1,9,1,1,1,6,42,"518000",4,1,1,"",5,,2,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
55,1042799,2012-8-2 03:51,2012-8-2 04:05,825,5,1,1,1,1,3,1,1,"",1,9,15,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,3,1,2,2,1,2,3,1,1,3,1,2,5,4,5,5,5,5,5,5,5,4,0,0,0,0,5,0,2,0,0,0,1,2,0,0,0,2,37,5,33,1,7,2,5,46,"233411",4,2,2,"",5,,99,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
56,1050753,2012-8-3 09:12,2012-8-3 09:21,553,5,1,1,1,1,3,1,1,"",1,9,15,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,3,1,1,2,1,2,1,2,3,2,3,2,3,1,2,3,4,4,5,2,3,3,3,3,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,3,16,20,1,4,1,4,44,"",2,1,1,"题目太多，看的太复杂，",5,,287,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
57,1109904,2012-8-2 08:07,2012-8-2 08:18,633,5,1,1,1,1,3,1,1,"",1,9,15,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,3,2,1,2,3,2,1,2,1,2,5,4,5,5,3,5,3,3,3,4,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,1,2,14,1,1,1,3,42,"",8,1,1,"",5,,312,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
58,1140937,2012-8-4 03:07,2012-8-4 03:16,572,5,1,1,1,1,3,1,1,"",1,9,15,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,3,2,2,1,1,3,1,1,2,1,1,1,2,3,2,5,5,1,4,,,,,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,1,2,9,2,5,1,4,29,"518003",2,2,2,"",5,,734,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
59,1146260,2012-8-3 08:32,2012-8-3 08:42,618,5,1,1,1,1,3,1,1,"",1,9,15,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,3,3,1,3,3,3,1,1,1,1,1,3,2,2,3,2,3,3,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,21,9,1,19,1,4,52,"518000",2,1,1,"",5,,540,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
60,1150507,2012-8-3 07:42,2012-8-3 07:52,587,5,1,1,1,3,3,1,23,"f3",2,1,2,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,1,2,1,3,2,2,1,3,2,2,2,1,3,3,2,4,3,5,5,3,5,3,2,5,5,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,1,2,9,3,5,2,4,36,"518003",2,3,2,"",5,,829,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
61,1150545,2012-8-4 05:56,2012-8-4 06:05,502,5,1,1,1,1,3,1,1,"",1,9,15,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,2,1,1,2,2,1,1,2,2,2,2,3,4,3,4,5,4,5,5,5,5,5,0,2,0,4,0,0,0,0,4,0,0,0,0,4,0,3,1,9,1,2,9,2,3,45,"518000",4,1,1,"",5,,857,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
62,1160741,2012-8-2 07:11,2012-8-2 07:22,684,5,1,1,1,3,3,1,10,"",2,3,3,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,2,2,2,3,1,3,1,3,1,3,1,3,2,1,3,2,3,3,4,3,4,4,3,4,4,1,0,3,0,0,0,0,3,0,0,1,2,0,0,0,1,9,21,16,3,6,1,4,21,"518000",2,2,2,"",5,,149,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
63,1246128,2012-8-3 05:59,2012-8-3 06:09,570,5,1,1,1,3,3,1,67,"",2,2,2,1,8,,,8,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,2,1,3,2,1,1,3,3,3,1,2,3,4,4,5,5,4,4,3,3,3,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,10,12,8,1,7,1,5,44,"",5,1,1,"",5,,167,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
64,1257940,2012-8-4 03:23,2012-8-4 03:33,596,5,1,1,1,1,3,1,1,"",1,9,15,1,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,2,3,2,2,3,1,1,2,1,2,2,2,3,4,5,5,5,5,4,4,5,5,0,0,3,0,0,0,0,3,0,0,1,0,0,0,0,1,16,2,5,5,19,1,4,47,"",4,1,1,"",5,,365,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
65,1276361,2012-8-3 03:13,2012-8-3 03:29,972,5,1,1,1,1,3,1,1,"",1,9,15,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,3,3,2,2,3,1,3,1,3,2,2,2,2,2,3,3,2,4,4,3,3,4,4,4,4,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,7,19,8,4,7,1,3,48,"537300",4,1,1,"",5,,269,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
66,1277275,2012-8-4 03:35,2012-8-4 03:44,525,5,1,1,1,1,3,1,1,"",1,9,15,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,1,1,1,3,1,3,1,1,1,2,2,1,1,1,3,3,4,4,5,3,5,3,3,3,3,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,4,1,14,3,9,1,4,47,"",5,1,1,"",5,,673,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
67,1338204,2012-8-4 04:08,2012-8-4 04:19,668,1,1,1,1,2,1,1,8,"福克斯",2,8,1,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,2,2,2,2,3,2,2,1,3,3,3,1,3,2,3,3,4,5,5,3,2,2,3,4,2,1,0,0,0,0,1,2,3,4,0,0,2,0,0,0,3,14,1,7,3,16,1,5,38,"518000",5,2,2,"",5,,717,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
68,1372906,2012-8-4 02:32,2012-8-4 02:41,554,5,1,1,1,3,3,1,20,"卡罗拉",2,1,2,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,3,3,2,1,2,3,2,1,1,1,2,2,2,3,4,3,5,5,5,5,3,4,5,5,1,2,0,0,0,0,2,3,0,0,1,0,0,4,0,1,9,13,5,3,6,1,3,41,"518000",2,2,2,"",5,,11,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
69,1390231,2012-8-4 05:43,2012-8-4 05:54,620,5,1,1,1,1,3,1,1,"",1,9,15,3,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,2,2,2,2,1,1,3,1,2,2,1,2,1,2,1,1,5,5,4,3,2,3,4,2,3,4,1,0,3,0,0,0,2,3,0,0,1,0,0,0,0,1,1,2,5,1,10,1,6,52,"518033",5,1,1,"",5,,155,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
70,1470271,2012-8-4 04:50,2012-8-4 05:00,588,1,1,1,1,2,3,1,21,"波罗",2,10,16,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,2,1,3,1,3,3,3,1,1,2,1,1,1,1,2,5,5,3,5,4,4,4,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1,2,3,1,10,1,3,49,"",1,1,1,"",5,,353,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
71,1528897,2012-8-2 08:46,2012-8-2 08:55,579,5,1,1,1,1,3,1,1,"",1,9,15,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,3,3,2,1,2,2,2,1,2,2,2,1,2,2,3,4,4,4,5,4,3,3,3,4,4,1,0,0,0,0,0,0,0,4,0,0,0,3,0,0,1,2,7,10,1,3,1,3,49,"518000",4,1,1,"",5,,253,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
72,1554896,2012-8-4 03:45,2012-8-4 03:56,623,5,1,1,1,1,3,1,1,"",1,6,15,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,2,2,3,3,3,2,3,1,3,1,2,2,2,3,3,3,5,5,4,4,4,5,5,5,0,2,3,0,0,0,2,0,0,0,0,2,0,0,0,2,5,9,19,1,11,1,4,45,"",5,1,1,"",5,,79,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
73,1556437,2012-8-3 06:10,2012-8-3 06:19,535,5,1,1,1,3,3,1,14,"",2,1,2,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,2,2,1,3,3,3,2,1,3,3,3,2,1,1,3,4,3,4,5,2,4,3,3,4,4,1,2,0,0,0,0,2,3,0,0,0,0,3,0,0,3,5,1,33,3,2,1,5,52,"518000",2,1,1,"",5,,930,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
74,1625996,2012-8-2 05:44,2012-8-2 05:55,668,5,1,1,1,1,3,1,1,"",3,10,16,2,,8,,,,,,,,,,8,,,,,,,,,,,,,,,,2,1,1,3,3,1,2,2,1,1,2,3,1,2,2,1,4,3,3,3,3,4,4,3,5,5,1,2,0,0,0,0,2,0,0,0,0,0,0,0,5,1,13,14,20,4,2,1,5,40,"",5,2,2,"题目单一",5,,399,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
75,1651745,2012-8-3 08:48,2012-8-3 09:01,775,5,1,1,1,1,3,1,1,"",1,9,15,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,1,1,1,3,2,1,2,2,2,2,3,4,5,3,4,3,3,4,4,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,1,2,14,1,2,10,1,4,45,"",2,1,1,"",5,,45,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","MSIE 9.0","Windows NT 6.1","127.0.0.1",1
76,496849,2012-8-2 03:30,2012-8-2 03:42,709,5,1,1,1,1,3,1,1,"",1,10,16,1,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,2,3,1,2,1,2,2,2,1,3,2,2,4,2,5,5,3,4,2,3,4,5,1,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,1,5,20,2,2,1,4,46,"",4,1,1,"",5,,175,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
77,503300,2012-8-4 03:02,2012-8-4 03:15,823,5,1,1,1,1,3,1,1,"",1,10,16,1,8,,,8,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,1,1,2,2,3,1,1,2,2,3,1,3,1,5,3,5,5,3,4,5,3,4,3,0,0,0,0,5,1,2,3,0,0,0,0,3,4,0,3,14,2,4,5,19,1,8,27,"",5,3,2,"",5,,539,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
