ID,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_InternalRespNum,sys_CBCVersion_CBC,recent_past_buyer,futurebuyer,primarybuyer,quota,CarMake,CarModel,num_vehicles,dailyvmt,annualvmt,carsizeselect,carimagesmall,carimagemid,carimagelarge,CBCFIX1,productuseratings_r1,productuseratings_r2,productuseratings_r3,productuseratings_r4,productuseratings_r5,productuseratings_r6,EnvLifeRatings_r1,EnvLifeRatings_r2,EnvLifeRatings_r3,EnvLifeRatings_r4,DrivingTypeExper_1,DrivingTypeExper_2,DrivingTypeExper_3,DrivingTypeExper_4,DrivingTypeExper_5,consideration_1,consideration_2,consideration_3,consideration_4,consideration_5,parkingHomeGarage,parkingHomeStructure,parkingHomeDriveway,parkingHomeStreet,parkingHomeOther,slowchargingaccess_1,slowchargingaccess_2,slowchargingaccess_3,slowchargingaccess_4,slowchargingaccess_5,slowchargingaccess_6,slowchargingaccess_7,slowchargingaccess_8,slowchargingaccess_9,fastchargingaccess,brandrank1,brandrank2,brandrank3,maintenance,income,female,householdsize,YOB,zipcode,education,num_children,marriage,enthusiast,SUVbuyer,shanghai,shenzhen,chengdu,usa,mturk,country_make,country_brand1,country_brand2,country_brand3,income_HIGH,income_NA,age,age_HIGH,age_NA,female_NA,have_child,have_child_NA,householdsize_HIGH,householdsize_NA,marriage_NA,college_grad,college_grad_NA,no_drive_expr,dailyvmt_HIGH,dailyvmt_NA,annualvmt_HIGH,annualvmt_NA,vehicle_ownership,vehicle_ownership_NA,first_time_buyer,home_charge,work_charge,env_appearance,status_symbol,state,pop,lat,long,urban,suburban,rural,region
196,2012-7-28 05:03,2012-7-28 05:13,585,767933,160,0,3,3,6,1,NA,0,21.584051724137932,18275.462962962964,1,5,NA,NA,2,4,4,5,5,4,4,4,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,13,14,3,12.6984126984127,0,3,48,NA,6,0,0,0,0,1,0,0,0,0,7,2,3,1,0,0,24,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
197,2012-7-30 10:34,2012-7-30 10:45,639,776839,780,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,2,NA,7,NA,2,5,3,5,5,4,4,3,3,4,4,1,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,1,6,8,14,4,71.42857142857143,1,3,30,NA,6,1,1,0,0,1,0,0,0,0,7,2,2,1,1,0,42,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
198,2012-7-30 08:53,2012-7-30 09:06,757,806745,645,1,3,1,5,8,NA,1,21.584051724137932,18275.462962962964,1,1,NA,NA,2,4,4,5,5,4,4,3,3,4,4,1,2,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,13,9,7,5,55.55555555555556,1,3,41,NA,8,0,0,0,0,1,0,0,0,0,2,3,3,2,1,0,31,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
199,2012-7-30 06:09,2012-7-30 06:18,564,835616,791,0,3,3,6,1,NA,0,21.584051724137932,18275.462962962964,1,3,NA,NA,2,3,3,5,5,4,4,4,4,4,3,0,0,0,0,5,1,2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,7,12,17,5,38.095238095238095,0,4,28,NA,4,2,0,0,0,1,0,0,0,0,7,2,1,1,1,0,44,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
200,2012-7-27 02:10,2012-7-27 02:17,430,999129,143,0,3,3,6,1,NA,0,21.584051724137932,18275.462962962964,2,NA,1,NA,2,3,3,4,5,3,3,2,4,5,5,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,20,30,44,5,23.01456119637938,0,3,43,NA,4,1,1,0,0,1,0,0,0,0,7,1,4,4,0,1,29,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
201,2012-7-30 07:16,2012-7-30 07:30,843,1049212,435,1,3,3,6,1,NA,1,7.5,18275.462962962964,2,NA,4,NA,2,4,4,5,5,4,4,4,4,4,4,1,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,1,21,14,17,5,31.746031746031747,0,2,41,NA,6,0,1,0,0,1,0,0,0,0,7,1,1,1,1,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
202,2012-7-28 05:41,2012-7-28 05:51,619,1095788,968,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,1,6,NA,NA,2,4,3,5,5,3,4,4,4,3,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,11,2,19.047619047619047,1,3,23,NA,4,1,1,0,0,1,0,0,0,0,7,2,3,5,1,0,49,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
203,2012-7-30 02:51,2012-7-30 03:00,552,1098495,407,0,3,3,6,1,NA,0,21.584051724137932,18275.462962962964,1,5,NA,NA,2,4,4,5,5,4,4,4,4,3,3,0,0,0,0,5,1,2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,9,20,18,3,43.65079365079365,1,3,17,NA,4,1,1,0,0,1,0,0,0,0,7,3,1,3,1,0,55,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
204,2012-7-30 05:55,2012-7-30 06:08,789,1104994,799,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,1,7,NA,NA,2,4,4,4,5,5,5,4,4,4,4,1,2,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,20,19,10,5,43.65079365079365,0,3,40,NA,6,0,0,0,0,1,0,0,0,0,7,1,3,5,1,0,32,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
205,2012-7-30 03:26,2012-7-30 03:38,762,1111193,981,1,3,3,6,1,NA,0,21.584051724137932,18275.462962962964,2,NA,1,NA,2,4,2,5,5,5,5,5,5,5,5,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,7,14,3,55.55555555555556,0,5,51,NA,6,0,0,0,0,1,0,0,0,0,7,2,2,1,1,0,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
206,2012-7-27 06:42,2012-7-27 06:52,566,1112686,805,1,3,3,6,1,NA,0,21.584051724137932,18275.462962962964,2,NA,4,NA,2,5,4,5,5,4,4,4,4,4,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,2,2,2,3.9682539682539684,1,3,16,NA,4,1,0,0,0,1,0,0,0,0,7,2,1,1,0,0,56,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
207,2012-7-27 08:17,2012-7-27 08:26,499,1152711,904,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,1,8,NA,NA,2,3,4,4,4,4,4,4,4,4,4,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,2,7.142857142857143,1,3,46,NA,2,0,0,0,0,1,0,0,0,0,7,1,1,1,0,0,26,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
208,2012-7-28 05:16,2012-7-28 05:24,471,1153038,142,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,1,1,NA,NA,2,4,4,5,5,3,4,4,4,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,9,19,13,2,19.047619047619047,0,3,19,NA,4,1,1,0,0,1,0,0,0,0,7,3,3,3,1,0,53,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
209,2012-7-30 10:59,2012-7-30 11:10,651,1161679,567,0,2,3,4,1,NA,0,21.584051724137932,18275.462962962964,2,NA,1,NA,2,4,3,5,5,4,5,4,4,3,3,1,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,3,11,3,79.36507936507937,1,4,41,NA,6,1,1,0,0,1,0,0,0,0,7,1,2,5,1,0,31,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
210,2012-7-27 07:28,2012-7-27 07:35,382,1181351,113,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,2,NA,6,NA,2,4,4,5,5,4,5,4,4,4,4,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,19,2,3,3.9682539682539684,0,3,47,NA,2,1,1,0,0,1,0,0,0,0,7,1,3,1,0,0,25,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
211,2012-7-27 06:57,2012-7-27 07:04,422,1199538,619,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,2,NA,5,NA,2,5,4,5,5,4,3,4,4,4,5,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,13,20,1,3.9682539682539684,1,3,18,NA,6.150442477876106,1,1,0,0,1,0,0,0,0,7,3,3,1,0,0,54,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
212,2012-7-28 06:30,2012-7-28 06:40,590,1253793,146,0,3,3,6,1,NA,0,21.584051724137932,18275.462962962964,1,3,NA,NA,2,4,4,4,4,4,3,4,4,4,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,2,9,3,15.873015873015873,1,3,20,NA,4,1,1,0,0,1,0,0,0,0,7,1,1,3,0,0,52,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
213,2012-7-30 09:30,2012-7-30 09:42,727,1295889,487,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,1,6,NA,NA,2,4,3,4,4,3,4,4,4,3,3,0,0,0,0,5,1,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,8,7,17,5,38.095238095238095,0,3,45,NA,6,0,0,0,0,1,0,0,0,0,7,2,2,1,1,0,27,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
214,2012-7-30 08:32,2012-7-30 08:52,1168,1323951,277,0,2,3,4,1,NA,0,21.584051724137932,18275.462962962964,1,5,NA,NA,2,4,5,5,5,3,4,4,4,4,4,0,0,0,0,5,1,0,3,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,4,5,5,31.746031746031747,1,4,39,NA,6,1,1,0,0,1,0,0,0,0,7,1,2,2,1,0,33,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
215,2012-7-28 05:52,2012-7-28 06:04,742,1325719,296,1,3,3,6,4,凯越,1,7.5,18275.462962962964,2,NA,4,NA,2,4,4,5,5,3,3,3,4,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,8,2,5,38.095238095238095,1,4,43,NA,8,2,1,0,0,1,0,0,0,0,2,1,2,1,1,0,29,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
216,2012-7-30 05:30,2012-7-30 05:42,703,1371044,188,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,2,NA,5,NA,2,4,5,5,5,4,4,4,4,3,3,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,10,13,3,38.095238095238095,0,4,51,NA,6,0,0,0,0,1,0,0,0,0,7,2,5,3,1,0,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
217,2012-7-27 07:43,2012-7-27 07:53,579,1428753,430,0,2,3,4,1,NA,0.4429347826086957,21.584051724137932,18275.462962962964,2,NA,4,NA,2,4,4,5,5,3,4,4,4,4,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,19,2,3.9682539682539684,0,3,31,200004,4,1,1,0,0,1,0,0,0,0,7,1,3,3,0,0,41,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
218,2012-7-30 10:10,2012-7-30 10:21,649,1535248,547,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,1,8,NA,NA,2,4,4,5,5,4,4,4,5,5,5,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,3,2,1,3,31.746031746031747,1,3,31,NA,6,1,1,0,0,1,0,0,0,0,7,2,1,1,1,0,41,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
219,2012-7-30 09:43,2012-7-30 09:55,680,1553218,130,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,1,6,NA,NA,2,4,3,5,5,3,4,4,5,5,5,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,14,6,4,3,38.095238095238095,0,3,23,NA,4,1,1,0,0,1,0,0,0,0,7,1,2,2,1,0,49,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
220,2012-7-28 06:45,2012-7-28 06:55,604,1569950,840,0,3,3,6,1,NA,0,21.584051724137932,18275.462962962964,1,3,NA,NA,2,4,4,5,5,4,4,4,4,4,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,7,4,6,5,19.047619047619047,1,3,11,NA,4,2,1,0,0,1,0,0,0,0,7,2,2,2,1,0,61,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
221,2012-7-30 09:08,2012-7-30 09:18,585,1609515,869,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,2,NA,6,NA,2,4,4,5,5,3,4,4,4,4,NA,0,0,0,0,5,1,2,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,7,13,3,43.65079365079365,1,3,39,NA,8,1,1,0,0,1,0,0,0,0,7,1,2,3,1,0,33,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
222,2012-7-28 07:13,2012-7-28 07:23,606,1618645,644,0,2,1,3,NA,NA,0,21.584051724137932,18275.462962962964,2,NA,4,NA,2,4,3,4,4,4,4,4,4,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,6,3,13,3,25.3968253968254,1,3,12,NA,4,1,1,0,0,1,0,0,0,0,7,2,2,3,1,0,60,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
223,2012-7-27 08:50,2012-7-27 09:01,607,1660888,832,1,3,1,1,8,福克斯,1,12.5,18275.462962962964,2,NA,8,NA,2,5,4,5,5,3,4,4,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,13,2,3,3.174603174603175,0,3,41,NA,2,1,1,0,0,1,0,0,0,0,2,2,3,1,0,0,31,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
224,2012-7-30 09:19,2012-7-30 09:29,564,1675203,315,0,3,1,5,1,NA,0.4429347826086957,21.584051724137932,18275.462962962964,2,NA,8,NA,2,3,4,5,5,4,4,4,4,4,4,0,0,0,0,5,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,19,2,43.65079365079365,1,4,22,NA,4,1,1,0,0,1,0,0,0,0,7,2,3,3,1,0,50,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
225,2012-7-27 03:58,2012-7-27 04:08,610,487957,568,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,2,NA,6,NA,2,4,2,5,5,2,3,3,5,5,5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,13,15,2,22.22222222222222,0,3,48,NA,4,0,0,0,0,1,0,0,0,0,7,1,3,3,1,0,24,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
226,2012-7-28 04:32,2012-7-28 04:43,633,532006,803,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,2,NA,3,NA,2,4,4,5,5,3,4,4,5,5,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,12,3,2,43.65079365079365,1,3,28,NA,6,1,1,0,0,1,0,0,0,0,7,2,1,2,1,0,44,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
227,2012-7-29 08:28,2012-7-29 08:37,548,551193,770,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,2,NA,1,NA,2,4,3,4,4,3,3,3,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7,9,12,2,31.746031746031747,1,3,30,NA,6,1,1,0,0,1,0,0,0,0,7,2,3,1,1,0,42,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
228,2012-7-28 06:41,2012-7-28 06:55,826,583080,807,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,2,NA,1,NA,2,4,5,5,NA,1,3,4,5,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,2,3,3,19.047619047619047,1,3,32,NA,4,1,1,0,0,1,0,0,0,0,7,1,1,2,1,0,40,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
229,2012-7-27 04:14,2012-7-27 04:26,710,622868,739,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,1,1,NA,NA,2,4,3,5,5,3,4,4,4,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,14,42,2,34.920634920634924,0,4,13,NA,8,2,1,0,0,1,0,0,0,0,7,1,1,4,1,0,59,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
230,2012-7-28 04:58,2012-7-28 05:07,554,634766,993,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,2,NA,3,NA,2,4,4,5,5,3,4,4,5,5,5,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,13,7,2,25.3968253968254,0,3,28,NA,6,1,1,0,0,1,0,0,0,0,7,2,3,2,1,0,44,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
231,2012-7-29 03:15,2012-7-29 03:24,508,644975,298,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,1,5,NA,NA,2,4,3,5,5,3,4,3,4,4,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,16,6,14,1,22.22222222222222,1,3,21,NA,4,1,1,0,0,1,0,0,0,0,7,3,2,1,1,0,51,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
232,2012-7-29 03:36,2012-7-29 03:45,545,697813,57,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,3,NA,NA,1,2,4,3,4,4,3,4,3,3,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,9,3,2,25.3968253968254,1,3,29,NA,4,1,1,0,0,1,0,0,0,0,7,3,3,2,1,0,43,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
233,2012-7-28 07:19,2012-7-28 07:28,509,723049,589,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,1,1,NA,NA,2,4,4,5,5,3,3,4,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,20,18,9,1,15.873015873015873,1,2,24,NA,4,1,1,0,0,1,0,0,0,0,7,1,3,3,0,0,48,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
234,2012-7-29 02:51,2012-7-29 03:02,612,724315,246,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,2,NA,3,NA,2,4,3,5,5,3,4,3,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,20,1,2,1,28.571428571428573,0,3,20,NA,6,1,1,0,0,1,0,0,0,0,7,1,1,1,1,0,52,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
235,2012-7-29 03:03,2012-7-29 03:14,659,725642,943,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,2,NA,1,NA,2,4,4,5,5,3,4,3,4,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,8,9,2,22.22222222222222,0,3,16,NA,4,1,1,0,0,1,0,0,0,0,7,1,2,3,1,0,56,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
236,2012-7-29 02:16,2012-7-29 02:26,611,768909,606,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,2,NA,1,NA,2,4,4,5,5,3,3,3,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,14,1,25.3968253968254,1,3,41,NA,6,1,1,0,0,1,0,0,0,0,7,1,1,1,1,0,31,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
237,2012-7-27 08:30,2012-7-27 08:37,404,780859,902,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,2,NA,3,NA,2,4,4,5,5,3,4,3,4,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,2,43.65079365079365,0,3,16,NA,4,1,1,0,0,1,0,0,0,0,7,2,2,2,1,0,56,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
238,2012-7-29 07:42,2012-7-29 07:59,1053,782314,698,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,2,NA,3,NA,2,4,3,4,4,3,3,3,4,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,21,4,3,31.746031746031747,1,2,38,NA,8,0,1,0,0,1,0,0,0,0,7,1,1,2,1,0,34,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
239,2012-7-29 03:24,2012-7-29 03:35,628,790040,718,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,2,NA,3,NA,2,4,3,5,5,3,4,3,4,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,19,7,2,3,22.22222222222222,0,3,19,NA,4,1,1,0,0,1,0,0,0,0,7,3,2,1,1,0,53,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
240,2012-7-29 07:17,2012-7-29 07:29,709,839009,466,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,2,NA,3,NA,2,4,3,5,5,3,4,3,5,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,14,1,1,31.746031746031747,1,5,29,NA,4,1,1,0,0,1,0,0,0,0,7,1,1,1,1,0,43,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
241,2012-7-27 07:16,2012-7-27 07:24,461,867398,493,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,2,NA,4,NA,2,5,4,4,5,3,4,4,4,4,5,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,3,1,2,31.746031746031747,0,3,22,NA,4,1,1,0,0,1,0,0,0,0,7,3,2,1,1,0,50,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
242,2012-7-28 07:29,2012-7-28 07:40,638,875603,862,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,3,NA,NA,1,2,2,3,5,5,3,4,3,4,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,21,6,4,1,23.01456119637938,0,3,37,NA,8,1,1,0,0,1,0,0,0,0,7,1,2,2,0,1,35,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
243,2012-7-28 06:10,2012-7-28 06:21,670,1001584,399,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,3,NA,NA,4,2,4,3,5,5,3,4,4,3,4,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,9,4,1,12.6984126984127,0,1,46,NA,4,0,0,0,0,1,0,0,0,0,7,2,3,2,0,0,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
244,2012-7-29 08:39,2012-7-29 08:50,666,1015913,895,0,2,1,3,1,NA,0,21.584051724137932,18275.462962962964,3,NA,NA,3,2,4,3,4,4,3,3,3,4,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,5,19,2,31.746031746031747,1,3,30,NA,8,1,1,0,0,1,0,0,0,0,7,2,2,3,1,0,42,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
